stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,swarm_efficiency
stage1a_single_agent_miniscule,1,1,929,11,1,50,50,1,0,-2.3571596145629883,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,1049,12,1,50,50,1,0,-4.463180065155029,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,1100,13,1,50,50,1,0,190.72799682617188,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,51,42,42,0,1.0,0.0784313725490196
stage1a_single_agent_miniscule,1,1,1220,14,1,50,50,1,0,-3.4889719486236572,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,1340,15,1,50,50,1,0,-3.2776083946228027,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,1389,16,1,75,75,1,0,30.95877456665039,4.0,4.0,0.0,0.0625,0.0,0,0,0,24,20,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,1489,17,1,75,75,1,0,110.41197204589844,4.0,4.0,2.0,0.5,0.0,0,0,0,100,7,99,92,0.5,0.02
stage1b_single_agent_tiny,2,1,1512,18,1,75,75,1,0,31.25815773010254,4.0,4.0,0.0,0.1875,0.0,0,0,0,23,16,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,1619,19,1,75,75,1,0,189.74710083007812,4.0,4.0,4.0,0.3125,0.0,0,0,0,107,102,102,0,1.0,0.037383177570093455
stage1b_single_agent_tiny,2,1,1624,20,1,75,75,1,0,192.21499633789062,4.0,4.0,4.0,0.125,0.0,0,0,0,5,2,2,0,1.0,0.8
stage1b_single_agent_tiny,2,1,1744,21,1,75,75,1,0,29.28494644165039,4.0,4.0,0.0,0.25,0.0,0,0,0,120,115,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,1864,22,1,75,75,1,0,20.584489822387695,3.0,3.0,0.0,0.3125,0.0,0,0,1,120,3,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,1965,23,1,75,75,1,0,70.55821228027344,4.0,4.0,1.0,0.1875,0.0,0,0,0,101,27,98,71,0.25,0.009900990099009901
stage1b_single_agent_tiny,2,1,1990,24,1,75,75,1,0,111.96630096435547,4.0,4.0,2.0,0.0625,0.0,0,0,0,25,22,24,2,0.5,0.08
stage1b_single_agent_tiny,2,1,1995,25,1,75,75,1,0,191.96864318847656,4.0,4.0,4.0,0.125,0.0,0,0,0,5,2,2,0,1.0,0.8
stage1b_single_agent_tiny,2,1,2051,26,1,75,75,1,0,151.43197631835938,4.0,4.0,3.0,0.4375,0.0,0,0,0,56,10,11,1,0.75,0.05357142857142857
stage1b_single_agent_tiny,2,1,2067,27,1,75,75,1,0,31.57050323486328,4.0,4.0,0.0,0.0625,0.0,0,0,0,16,12,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2108,28,1,75,75,1,0,31.041465759277344,4.0,4.0,0.0,0.125,0.0,0,0,0,41,37,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2228,29,1,75,75,1,0,-2.3518378734588623,0.0,0.0,0.0,0.3125,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2348,30,1,75,75,1,0,-2.8715262413024902,0.0,0.0,0.0,0.3125,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2363,31,1,75,75,1,0,31.61475372314453,4.0,4.0,0.0,0.1875,0.0,0,0,0,15,6,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2448,32,1,75,75,1,0,30.001480102539062,4.0,4.0,0.0,0.125,0.0,0,0,0,85,80,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2477,33,1,75,75,1,0,31.225299835205078,4.0,4.0,0.0,0.125,0.0,0,0,0,29,25,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2515,34,1,75,75,1,0,31.812305450439453,4.0,4.0,0.0,0.1875,0.0,0,0,0,38,34,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2635,35,1,75,75,1,0,-1.6562420129776,0.0,0.0,0.0,0.25,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,2769,36,1,100,100,1,0,30.52544403076172,4.0,4.0,0.0,0.16,0.0,0,0,0,39,3,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,2880,37,1,100,100,1,0,26.225975036621094,4.0,4.0,0.0,0.32,0.0,0,0,0,111,102,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,2932,38,1,100,100,1,0,30.56493377685547,4.0,4.0,0.0,0.2,0.0,0,0,0,52,2,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,2939,39,1,100,100,1,0,31.902610778808594,4.0,4.0,0.0,0.04,0.0,0,0,0,7,3,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3079,40,1,100,100,1,0,-4.120780944824219,0.0,0.0,0.0,0.36,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3123,41,1,100,100,1,0,31.081562042236328,4.0,4.0,0.0,0.2,0.0,0,0,0,44,38,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3137,42,1,100,100,1,0,30.24508285522461,4.0,4.0,0.0,0.08,0.0,0,0,0,14,8,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3277,43,1,100,100,1,0,-2.469496726989746,0.0,0.0,0.0,0.12,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3417,44,1,100,100,1,0,-2.150616407394409,0.0,0.0,0.0,0.28,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3426,45,1,100,100,1,0,31.89224624633789,4.0,4.0,0.0,0.08,0.0,0,0,0,9,5,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3566,46,1,100,100,1,0,-2.584134101867676,0.0,0.0,0.0,0.36,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3574,47,1,100,100,1,0,31.9023494720459,4.0,4.0,0.0,0.08,0.0,0,0,0,8,4,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3714,48,1,100,100,1,0,6.302371501922607,1.0,1.0,0.0,0.44,0.0,0,0,3,140,30,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3854,49,1,100,100,1,0,19.68634605407715,3.0,3.0,0.0,0.32,0.0,0,0,1,140,29,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3994,50,1,100,100,1,0,-3.603391408920288,0.0,0.0,0.0,0.2,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,4028,51,1,100,100,1,0,31.63302993774414,4.0,4.0,0.0,0.2,0.0,0,0,0,34,3,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,4044,52,1,100,100,1,0,31.799171447753906,4.0,4.0,0.0,0.04,0.0,0,0,0,16,12,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,4065,53,1,100,100,1,0,31.359704971313477,4.0,4.0,0.0,0.08,0.0,0,0,0,21,17,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,4088,54,1,100,100,1,0,31.92172622680664,4.0,4.0,0.0,0.08,0.0,0,0,0,23,19,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4106,55,1,140,110,1,0,27.47394561767578,4.0,4.0,0.0,0.13333333333333333,0.0,0,0,0,11,4,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4246,56,1,140,110,1,0,-2.7820212841033936,0.0,0.0,0.0,0.3,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4386,57,1,140,110,1,0,11.358196258544922,2.0,2.0,0.0,0.23333333333333334,0.0,0,0,2,140,21,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4437,58,1,140,110,1,0,26.939775466918945,4.0,4.0,0.0,0.1,0.0,0,0,0,51,47,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4577,59,1,140,110,1,0,-2.5362844467163086,0.0,0.0,0.0,0.36666666666666664,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4626,60,1,140,110,1,0,27.385921478271484,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,49,35,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4766,61,1,140,110,1,0,60.08580017089844,1.0,1.0,1.0,0.36666666666666664,0.0,0,0,3,140,47,47,0,1.0,0.007142857142857143
stage1d_single_agent_guaranteed_homing,4,1,4906,62,1,140,110,1,0,14.554131507873535,3.0,3.0,0.0,0.36666666666666664,0.0,0,0,1,140,25,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4926,63,1,140,110,1,0,27.739147186279297,4.0,4.0,0.0,0.1,0.0,0,0,0,20,10,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5011,64,1,140,110,1,0,249.845947265625,4.0,4.0,4.0,0.16666666666666666,0.0,0,0,0,85,63,63,0,1.0,0.047058823529411764
stage1d_single_agent_guaranteed_homing,4,1,5036,65,1,140,110,1,0,27.663278579711914,4.0,4.0,0.0,0.03333333333333333,0.0,0,0,0,25,21,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5176,66,1,140,110,1,0,-6.69346809387207,0.0,0.0,0.0,0.23333333333333334,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5181,67,1,140,110,1,0,27.987138748168945,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,5,1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5200,68,1,140,110,1,0,27.92562484741211,4.0,4.0,0.0,0.1,0.0,0,0,0,19,15,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5215,69,1,140,110,1,0,27.826770782470703,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,15,11,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5355,70,1,140,110,1,0,18.345775604248047,3.0,3.0,0.0,0.36666666666666664,0.0,0,0,1,140,4,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5382,71,1,140,110,1,0,251.81268310546875,4.0,4.0,4.0,0.03333333333333333,0.0,0,0,0,27,24,24,0,1.0,0.14814814814814814
stage1d_single_agent_guaranteed_homing,4,1,5522,72,1,140,110,1,0,-4.068578720092773,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5543,73,1,140,110,1,0,27.882978439331055,4.0,4.0,0.0,0.03333333333333333,0.0,0,0,0,21,14,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5563,74,1,140,110,1,0,27.940549850463867,4.0,4.0,0.0,0.13333333333333333,0.0,0,0,0,20,16,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5703,75,1,140,110,1,0,-3.3289477825164795,0.0,0.0,0.0,0.23333333333333334,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5724,76,1,140,110,1,0,27.725772857666016,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,21,17,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5864,77,1,140,110,1,0,11.933737754821777,2.0,2.0,0.0,0.3,0.0,0,0,2,140,4,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5931,78,1,140,110,1,0,27.1274356842041,4.0,4.0,0.0,0.16666666666666666,0.0,0,0,0,67,63,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6036,79,1,140,110,1,0,23.883142471313477,4.0,4.0,0.0,0.16666666666666666,0.0,0,0,0,105,101,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6044,80,1,140,110,1,0,27.930347442626953,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,8,4,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6184,81,1,140,110,1,0,10.3319673538208,2.0,2.0,0.0,0.36666666666666664,0.0,0,0,2,140,4,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6315,82,1,140,110,1,0,23.857280731201172,4.0,4.0,0.0,0.2,0.0,0,0,0,131,10,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6321,83,1,140,110,1,0,27.958454132080078,4.0,4.0,0.0,0.03333333333333333,0.0,0,0,0,6,2,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6375,84,1,140,110,1,0,27.280790328979492,4.0,4.0,0.0,0.16666666666666666,0.0,0,0,0,54,5,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6515,85,1,140,110,1,0,-5.067716598510742,0.0,0.0,0.0,0.23333333333333334,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6655,86,1,140,110,1,0,3.924009323120117,1.0,1.0,0.0,0.3333333333333333,0.0,0,0,3,140,7,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6795,87,1,140,110,1,0,-4.10980749130249,0.0,0.0,0.0,0.43333333333333335,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,6995,88,1,220,220,1,1,-6.1238694190979,0.0,0.0,0.0,0.12,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7042,89,1,220,220,1,1,27.003934860229492,4.0,4.0,0.0,0.05,0.0,0,0,0,47,4,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7147,90,1,220,220,1,1,26.121660232543945,4.0,4.0,0.0,0.07,0.0,0,0,0,105,101,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7226,91,1,220,220,1,1,26.941139221191406,4.0,4.0,0.0,0.06,0.0,0,0,0,79,22,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7396,92,1,220,220,1,1,-4.910708904266357,0.0,0.0,0.0,0.09,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7566,93,1,220,220,1,1,-3.7130932807922363,0.0,0.0,0.0,0.09,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7582,94,1,220,220,1,1,27.11140251159668,4.0,4.0,0.0,0.02,0.0,0,0,0,16,10,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7597,95,1,220,220,1,1,27.788576126098633,4.0,4.0,0.0,0.02,0.0,0,0,0,15,11,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7663,96,1,220,220,1,1,26.239334106445312,4.0,4.0,0.0,0.05,0.0,0,0,0,66,61,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7673,97,1,220,220,1,1,27.52013397216797,4.0,4.0,0.0,0.01,0.0,0,0,0,10,6,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7843,98,1,220,220,1,1,1.5485708713531494,1.0,1.0,0.0,0.1,0.0,0,0,3,170,9,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8013,99,1,220,220,1,1,-4.079616069793701,0.0,0.0,0.0,0.11,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8036,100,1,220,220,1,1,26.976842880249023,4.0,4.0,0.0,0.01,0.0,0,0,0,23,18,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8059,101,1,220,220,1,1,27.691505432128906,4.0,4.0,0.0,0.02,0.0,0,0,0,23,19,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8229,102,1,220,220,1,1,17.256080627441406,3.0,3.0,0.0,0.11,0.0,0,0,1,170,6,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8399,103,1,220,220,1,1,-2.849641799926758,0.0,0.0,0.0,0.08,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8569,104,1,220,220,1,1,-5.835762977600098,0.0,0.0,0.0,0.19,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8739,105,1,220,220,1,1,11.153609275817871,2.0,2.0,0.0,0.15,0.0,0,0,2,170,83,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8744,106,1,220,220,1,1,27.97281837463379,4.0,4.0,0.0,0.03,0.0,0,0,0,5,1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8914,107,1,220,220,1,1,-2.6598012447357178,0.0,0.0,0.0,0.12,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8955,108,1,220,220,1,1,80.73408508300781,4.0,4.0,1.0,0.03,0.0,0,0,0,41,37,37,0,0.25,0.024390243902439025
stage1e_single_agent_delivery_bridge,5,1,9006,109,1,220,220,1,1,27.518766403198242,4.0,4.0,0.0,0.04,0.0,0,0,0,51,19,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,9057,110,1,220,220,1,1,26.93731689453125,4.0,4.0,0.0,0.05,0.0,0,0,0,51,47,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,9115,111,1,220,220,1,1,26.51168441772461,4.0,4.0,0.0,0.03,0.0,0,0,0,58,53,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,9121,112,1,220,220,1,1,27.883943557739258,4.0,4.0,0.0,0.02,0.0,0,0,0,6,2,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,9284,113,1,220,220,1,1,25.057649612426758,4.0,4.0,0.0,0.1,0.0,0,0,0,163,159,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,9454,114,1,220,220,1,1,-3.258273124694824,0.0,0.0,0.0,0.12,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,9459,115,1,220,220,1,1,27.950368881225586,4.0,4.0,0.0,0.01,0.0,0,0,0,5,1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,9755,116,1,300,240,1,2,-5.145994186401367,0.0,0.0,0.0,0.09090909090909091,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,9955,117,1,300,240,1,2,-4.800281047821045,0.0,0.0,0.0,0.04195804195804196,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,10155,118,1,300,240,1,2,-2.130690336227417,0.0,0.0,0.0,0.08391608391608392,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,10168,119,1,300,240,1,2,27.803508758544922,4.0,4.0,0.0,0.013986013986013986,0.0,0,0,0,13,9,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,10368,120,1,300,240,1,2,-3.056331157684326,0.0,0.0,0.0,0.027972027972027972,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,10568,121,1,300,240,1,2,-1.2165050506591797,0.0,0.0,0.0,0.03496503496503497,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,10768,122,1,300,240,1,2,-1.075900912284851,0.0,0.0,0.0,0.02097902097902098,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,10848,123,1,300,240,1,2,26.44247055053711,4.0,4.0,0.0,0.013986013986013986,0.0,0,0,0,80,76,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11048,124,1,300,240,1,2,-4.7511796951293945,0.0,0.0,0.0,0.013986013986013986,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11123,125,1,300,240,1,2,26.894611358642578,4.0,4.0,0.0,0.027972027972027972,0.0,0,0,0,75,4,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11281,126,1,300,240,1,2,26.65004539489746,4.0,4.0,0.0,0.02097902097902098,0.0,0,0,0,158,154,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11481,127,1,300,240,1,2,-1.048448920249939,0.0,0.0,0.0,0.04195804195804196,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11597,128,1,300,240,1,2,27.30864906311035,4.0,4.0,0.0,0.02097902097902098,0.0,0,0,0,116,112,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11797,129,1,300,240,1,2,-2.206407070159912,0.0,0.0,0.0,0.04195804195804196,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11945,130,1,300,240,1,2,26.624406814575195,4.0,4.0,0.0,0.03496503496503497,0.0,0,0,0,148,55,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11956,131,1,300,240,1,2,27.86654281616211,4.0,4.0,0.0,0.013986013986013986,0.0,0,0,0,11,7,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,12156,132,1,300,240,1,2,-1.2733608484268188,0.0,0.0,0.0,0.055944055944055944,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
