stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,swarm_efficiency
stage1a_single_agent_miniscule,1,1,929,11,1,50,50,1,0,-2.3571596145629883,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,1049,12,1,50,50,1,0,-4.463180065155029,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,1100,13,1,50,50,1,0,190.72799682617188,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,51,42,42,0,1.0,0.0784313725490196
stage1a_single_agent_miniscule,1,1,1220,14,1,50,50,1,0,-3.4889719486236572,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,1340,15,1,50,50,1,0,-3.2776083946228027,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,1389,16,1,75,75,1,0,30.95877456665039,4.0,4.0,0.0,0.0625,0.0,0,0,0,24,20,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,1489,17,1,75,75,1,0,110.41197204589844,4.0,4.0,2.0,0.5,0.0,0,0,0,100,7,99,92,0.5,0.02
stage1b_single_agent_tiny,2,1,1512,18,1,75,75,1,0,31.25815773010254,4.0,4.0,0.0,0.1875,0.0,0,0,0,23,16,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,1619,19,1,75,75,1,0,189.74710083007812,4.0,4.0,4.0,0.3125,0.0,0,0,0,107,102,102,0,1.0,0.037383177570093455
stage1b_single_agent_tiny,2,1,1624,20,1,75,75,1,0,192.21499633789062,4.0,4.0,4.0,0.125,0.0,0,0,0,5,2,2,0,1.0,0.8
stage1b_single_agent_tiny,2,1,1744,21,1,75,75,1,0,29.28494644165039,4.0,4.0,0.0,0.25,0.0,0,0,0,120,115,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,1864,22,1,75,75,1,0,20.584489822387695,3.0,3.0,0.0,0.3125,0.0,0,0,1,120,3,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,1965,23,1,75,75,1,0,70.55821228027344,4.0,4.0,1.0,0.1875,0.0,0,0,0,101,27,98,71,0.25,0.009900990099009901
stage1b_single_agent_tiny,2,1,1990,24,1,75,75,1,0,111.96630096435547,4.0,4.0,2.0,0.0625,0.0,0,0,0,25,22,24,2,0.5,0.08
stage1b_single_agent_tiny,2,1,1995,25,1,75,75,1,0,191.96864318847656,4.0,4.0,4.0,0.125,0.0,0,0,0,5,2,2,0,1.0,0.8
stage1b_single_agent_tiny,2,1,2051,26,1,75,75,1,0,151.43197631835938,4.0,4.0,3.0,0.4375,0.0,0,0,0,56,10,11,1,0.75,0.05357142857142857
stage1b_single_agent_tiny,2,1,2067,27,1,75,75,1,0,31.57050323486328,4.0,4.0,0.0,0.0625,0.0,0,0,0,16,12,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2108,28,1,75,75,1,0,31.041465759277344,4.0,4.0,0.0,0.125,0.0,0,0,0,41,37,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2228,29,1,75,75,1,0,-2.3518378734588623,0.0,0.0,0.0,0.3125,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2348,30,1,75,75,1,0,-2.8715262413024902,0.0,0.0,0.0,0.3125,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2363,31,1,75,75,1,0,31.61475372314453,4.0,4.0,0.0,0.1875,0.0,0,0,0,15,6,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2448,32,1,75,75,1,0,30.001480102539062,4.0,4.0,0.0,0.125,0.0,0,0,0,85,80,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2477,33,1,75,75,1,0,31.225299835205078,4.0,4.0,0.0,0.125,0.0,0,0,0,29,25,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2515,34,1,75,75,1,0,31.812305450439453,4.0,4.0,0.0,0.1875,0.0,0,0,0,38,34,-1,-1,0.0,0.0
stage1b_single_agent_tiny,2,1,2635,35,1,75,75,1,0,-1.6562420129776,0.0,0.0,0.0,0.25,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,2769,36,1,100,100,1,0,30.52544403076172,4.0,4.0,0.0,0.16,0.0,0,0,0,39,3,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,2880,37,1,100,100,1,0,26.225975036621094,4.0,4.0,0.0,0.32,0.0,0,0,0,111,102,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,2932,38,1,100,100,1,0,30.56493377685547,4.0,4.0,0.0,0.2,0.0,0,0,0,52,2,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,2939,39,1,100,100,1,0,31.902610778808594,4.0,4.0,0.0,0.04,0.0,0,0,0,7,3,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3079,40,1,100,100,1,0,-4.120780944824219,0.0,0.0,0.0,0.36,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3123,41,1,100,100,1,0,31.081562042236328,4.0,4.0,0.0,0.2,0.0,0,0,0,44,38,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3137,42,1,100,100,1,0,30.24508285522461,4.0,4.0,0.0,0.08,0.0,0,0,0,14,8,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3277,43,1,100,100,1,0,-2.469496726989746,0.0,0.0,0.0,0.12,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3417,44,1,100,100,1,0,-2.150616407394409,0.0,0.0,0.0,0.28,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3426,45,1,100,100,1,0,31.89224624633789,4.0,4.0,0.0,0.08,0.0,0,0,0,9,5,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3566,46,1,100,100,1,0,-2.584134101867676,0.0,0.0,0.0,0.36,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3574,47,1,100,100,1,0,31.9023494720459,4.0,4.0,0.0,0.08,0.0,0,0,0,8,4,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3714,48,1,100,100,1,0,6.302371501922607,1.0,1.0,0.0,0.44,0.0,0,0,3,140,30,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3854,49,1,100,100,1,0,19.68634605407715,3.0,3.0,0.0,0.32,0.0,0,0,1,140,29,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,3994,50,1,100,100,1,0,-3.603391408920288,0.0,0.0,0.0,0.2,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,4028,51,1,100,100,1,0,31.63302993774414,4.0,4.0,0.0,0.2,0.0,0,0,0,34,3,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,4044,52,1,100,100,1,0,31.799171447753906,4.0,4.0,0.0,0.04,0.0,0,0,0,16,12,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,4065,53,1,100,100,1,0,31.359704971313477,4.0,4.0,0.0,0.08,0.0,0,0,0,21,17,-1,-1,0.0,0.0
stage1c_single_agent_small,3,1,4088,54,1,100,100,1,0,31.92172622680664,4.0,4.0,0.0,0.08,0.0,0,0,0,23,19,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4106,55,1,140,110,1,0,27.47394561767578,4.0,4.0,0.0,0.13333333333333333,0.0,0,0,0,11,4,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4246,56,1,140,110,1,0,-2.7820212841033936,0.0,0.0,0.0,0.3,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4386,57,1,140,110,1,0,11.358196258544922,2.0,2.0,0.0,0.23333333333333334,0.0,0,0,2,140,21,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4437,58,1,140,110,1,0,26.939775466918945,4.0,4.0,0.0,0.1,0.0,0,0,0,51,47,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4577,59,1,140,110,1,0,-2.5362844467163086,0.0,0.0,0.0,0.36666666666666664,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4626,60,1,140,110,1,0,27.385921478271484,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,49,35,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4766,61,1,140,110,1,0,60.08580017089844,1.0,1.0,1.0,0.36666666666666664,0.0,0,0,3,140,47,47,0,1.0,0.007142857142857143
stage1d_single_agent_guaranteed_homing,4,1,4906,62,1,140,110,1,0,14.554131507873535,3.0,3.0,0.0,0.36666666666666664,0.0,0,0,1,140,25,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4926,63,1,140,110,1,0,27.739147186279297,4.0,4.0,0.0,0.1,0.0,0,0,0,20,10,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5011,64,1,140,110,1,0,249.845947265625,4.0,4.0,4.0,0.16666666666666666,0.0,0,0,0,85,63,63,0,1.0,0.047058823529411764
stage1d_single_agent_guaranteed_homing,4,1,5036,65,1,140,110,1,0,27.663278579711914,4.0,4.0,0.0,0.03333333333333333,0.0,0,0,0,25,21,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5176,66,1,140,110,1,0,-6.69346809387207,0.0,0.0,0.0,0.23333333333333334,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5181,67,1,140,110,1,0,27.987138748168945,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,5,1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5200,68,1,140,110,1,0,27.92562484741211,4.0,4.0,0.0,0.1,0.0,0,0,0,19,15,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5215,69,1,140,110,1,0,27.826770782470703,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,15,11,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5355,70,1,140,110,1,0,18.345775604248047,3.0,3.0,0.0,0.36666666666666664,0.0,0,0,1,140,4,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5382,71,1,140,110,1,0,251.81268310546875,4.0,4.0,4.0,0.03333333333333333,0.0,0,0,0,27,24,24,0,1.0,0.14814814814814814
stage1d_single_agent_guaranteed_homing,4,1,5522,72,1,140,110,1,0,-4.068578720092773,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5543,73,1,140,110,1,0,27.882978439331055,4.0,4.0,0.0,0.03333333333333333,0.0,0,0,0,21,14,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5563,74,1,140,110,1,0,27.940549850463867,4.0,4.0,0.0,0.13333333333333333,0.0,0,0,0,20,16,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5703,75,1,140,110,1,0,-3.3289477825164795,0.0,0.0,0.0,0.23333333333333334,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5724,76,1,140,110,1,0,27.725772857666016,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,21,17,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5864,77,1,140,110,1,0,12.343270301818848,2.0,2.0,0.0,0.3,0.0,0,0,2,140,4,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5931,78,1,140,110,1,0,27.1274356842041,4.0,4.0,0.0,0.16666666666666666,0.0,0,0,0,67,63,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6036,79,1,140,110,1,0,23.883142471313477,4.0,4.0,0.0,0.16666666666666666,0.0,0,0,0,105,101,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6044,80,1,140,110,1,0,27.930347442626953,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,8,4,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6184,81,1,140,110,1,0,9.911224365234375,2.0,2.0,0.0,0.4,0.0,0,0,2,140,4,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6324,82,1,140,110,1,0,2.140366315841675,1.0,1.0,0.0,0.36666666666666664,0.0,0,0,3,140,10,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6464,83,1,140,110,1,0,73.34983825683594,3.0,3.0,1.0,0.26666666666666666,0.0,0,0,1,140,33,35,2,0.3333333333333333,0.007142857142857143
stage1d_single_agent_guaranteed_homing,4,1,6604,84,1,140,110,1,0,-4.06216287612915,0.0,0.0,0.0,0.36666666666666664,0.0,0,0,4,140,-1,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6641,85,1,140,110,1,0,26.92882537841797,4.0,4.0,0.0,0.13333333333333333,0.0,0,0,0,37,33,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6781,86,1,140,110,1,0,10.559033393859863,2.0,2.0,0.0,0.3333333333333333,0.0,0,0,2,140,99,-1,-1,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6787,87,1,140,110,1,0,27.953153610229492,4.0,4.0,0.0,0.1,0.0,0,0,0,6,2,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,6902,88,1,220,220,1,1,26.087234497070312,4.0,4.0,0.0,0.04,0.0,0,0,0,77,73,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7047,89,1,220,220,1,1,23.439783096313477,4.0,4.0,0.0,0.09,0.0,0,0,0,145,141,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7217,90,1,220,220,1,1,-2.1194379329681396,0.0,0.0,0.0,0.14,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7334,91,1,220,220,1,1,25.419883728027344,4.0,4.0,0.0,0.1,0.0,0,0,0,117,113,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7379,92,1,220,220,1,1,26.326997756958008,4.0,4.0,0.0,0.03,0.0,0,0,0,45,40,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7394,93,1,220,220,1,1,27.833229064941406,4.0,4.0,0.0,0.02,0.0,0,0,0,15,11,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7404,94,1,220,220,1,1,27.871240615844727,4.0,4.0,0.0,0.02,0.0,0,0,0,10,6,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7574,95,1,220,220,1,1,10.780590057373047,2.0,2.0,0.0,0.15,0.0,0,0,2,170,53,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7603,96,1,220,220,1,1,26.96842384338379,4.0,4.0,0.0,0.03,0.0,0,0,0,29,25,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7612,97,1,220,220,1,1,27.86921501159668,4.0,4.0,0.0,0.02,0.0,0,0,0,9,5,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7782,98,1,220,220,1,1,4.053564071655273,1.0,1.0,0.0,0.23,0.0,0,0,3,170,18,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7952,99,1,220,220,1,1,4.327236175537109,1.0,1.0,0.0,0.12,0.0,0,0,3,170,58,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8122,100,1,220,220,1,1,-5.715758323669434,0.0,0.0,0.0,0.05,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8128,101,1,220,220,1,1,27.932512283325195,4.0,4.0,0.0,0.01,0.0,0,0,0,6,2,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8298,102,1,220,220,1,1,-3.78051495552063,0.0,0.0,0.0,0.09,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8366,103,1,220,220,1,1,27.035297393798828,4.0,4.0,0.0,0.06,0.0,0,0,0,68,63,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8484,104,1,220,220,1,1,26.009376525878906,4.0,4.0,0.0,0.12,0.0,0,0,0,118,114,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8491,105,1,220,220,1,1,27.946582794189453,4.0,4.0,0.0,0.03,0.0,0,0,0,7,3,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8502,106,1,220,220,1,1,26.810930252075195,4.0,4.0,0.0,0.02,0.0,0,0,0,11,4,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8672,107,1,220,220,1,1,-2.509338140487671,0.0,0.0,0.0,0.07,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8688,108,1,220,220,1,1,189.9442138671875,4.0,4.0,3.0,0.03,0.0,0,0,0,16,12,12,0,0.75,0.1875
stage1e_single_agent_delivery_bridge,5,1,8858,109,1,220,220,1,1,-3.7288053035736084,0.0,0.0,0.0,0.11,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,9028,110,1,220,220,1,1,-3.4435033798217773,0.0,0.0,0.0,0.12,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,9198,111,1,220,220,1,1,-3.772333860397339,0.0,0.0,0.0,0.07,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,9368,112,1,220,220,1,1,-4.422145843505859,0.0,0.0,0.0,0.06,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,9538,113,1,220,220,1,1,-2.952096462249756,0.0,0.0,0.0,0.09,0.0,0,0,4,170,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,9755,114,1,300,240,1,2,1.4239801168441772,1.0,1.0,0.0,0.1258741258741259,0.0,0,0,3,200,101,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,9955,115,1,300,240,1,2,-2.0841410160064697,0.0,0.0,0.0,0.06293706293706294,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,9984,116,1,300,240,1,2,27.217939376831055,4.0,4.0,0.0,0.013986013986013986,0.0,0,0,0,29,24,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,10184,117,1,300,240,1,2,-5.495578289031982,0.0,0.0,0.0,0.09090909090909091,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,10384,118,1,300,240,1,2,-3.620335340499878,0.0,0.0,0.0,0.1258741258741259,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,10446,119,1,300,240,1,2,26.793569564819336,4.0,4.0,0.0,0.04195804195804196,0.0,0,0,0,62,58,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,10646,120,1,300,240,1,2,-3.304788827896118,0.0,0.0,0.0,0.09090909090909091,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,10846,121,1,300,240,1,2,-2.1153550148010254,0.0,0.0,0.0,0.06293706293706294,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,10953,122,1,300,240,1,2,24.663658142089844,4.0,4.0,0.0,0.027972027972027972,0.0,0,0,0,107,103,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11153,123,1,300,240,1,2,-4.456311225891113,0.0,0.0,0.0,0.09090909090909091,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11353,124,1,300,240,1,2,-4.7743449211120605,0.0,0.0,0.0,0.013986013986013986,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11379,125,1,300,240,1,2,27.873350143432617,4.0,4.0,0.0,0.013986013986013986,0.0,0,0,0,26,22,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11579,126,1,300,240,1,2,-1.3958091735839844,0.0,0.0,0.0,0.027972027972027972,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11614,127,1,300,240,1,2,27.840835571289062,4.0,4.0,0.0,0.006993006993006993,0.0,0,0,0,35,31,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11814,128,1,300,240,1,2,-0.6075459718704224,0.0,0.0,0.0,0.02097902097902098,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,11995,129,1,300,240,1,2,27.88219451904297,4.0,4.0,0.0,0.013986013986013986,0.0,0,0,0,181,177,-1,-1,0.0,0.0
stage1f_single_agent_delivery_obstacles,6,1,12195,130,1,300,240,1,2,-0.32108762860298157,0.0,0.0,0.0,0.006993006993006993,0.0,0,0,4,200,-1,-1,-1,0.0,0.0
