stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,carrying_stall_events,carrying_stall_fraction,carrying_low_progress_fraction,carrying_low_displacement_fraction,carrying_penalty_total,swarm_efficiency
stage1a_single_agent_miniscule,1,1,1049,12,1,50,50,1,0,-4.463180065155029,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,1100,13,1,50,50,1,0,190.72799682617188,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,51,42,42,0,1.0,0,0.0,0.0,0.0,0.0,0.0784313725490196
stage1a_single_agent_miniscule,1,1,1220,14,1,50,50,1,0,-3.4889719486236572,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,1340,15,1,50,50,1,0,-3.2776083946228027,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,1377,16,1,50,50,1,0,192.0499267578125,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,37,34,34,0,1.0,0,0.0,0.0,0.0,0.0,0.10810810810810811
stage1a_single_agent_miniscule,1,1,1442,17,1,50,50,1,0,189.61001586914062,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,65,62,62,0,1.0,0,0.0,0.0,0.0,0.0,0.06153846153846154
stage1a_single_agent_miniscule,1,1,1446,18,1,50,50,1,0,191.71200561523438,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,0,0.0,0.0,0.0,0.0,1.0
stage1a_single_agent_miniscule,1,1,1566,19,1,50,50,1,0,-3.674406051635742,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,1656,20,1,75,75,1,0,188.31161499023438,4.0,4.0,4.0,0.1875,0.0,0,0,0,56,10,53,43,1.0,4,0.3392857142857143,0.6071428571428571,0.375,-1.7800000000000011,0.07142857142857142
stage1b_single_agent_tiny,2,1,1685,21,1,75,75,1,0,190.73228454589844,4.0,4.0,4.0,0.1875,0.0,0,0,0,29,9,26,17,1.0,1,0.4827586206896552,0.5862068965517241,0.41379310344827586,-0.9200000000000004,0.13793103448275862
stage1b_single_agent_tiny,2,1,1805,22,1,75,75,1,0,40.57745361328125,2.0,2.0,1.0,0.375,0.0,0,0,2,120,6,6,0,0.5,2,0.041666666666666664,0.13333333333333333,0.041666666666666664,-0.7400000000000002,0.008333333333333333
stage1b_single_agent_tiny,2,1,1814,23,1,75,75,1,0,191.3946075439453,4.0,4.0,4.0,0.0625,0.0,0,0,0,9,6,6,0,1.0,0,0.0,0.0,0.0,0.0,0.4444444444444444
stage1b_single_agent_tiny,2,1,1934,24,1,75,75,1,0,-11.944417953491211,1.0,1.0,0.0,0.25,0.0,0,0,3,120,8,-1,-1,0.0,9,0.44166666666666665,0.8,0.475,-4.979999999999998,0.0
stage1b_single_agent_tiny,2,1,2054,25,1,75,75,1,0,41.20216369628906,2.0,2.0,1.0,0.4375,0.0,0,0,2,120,116,116,0,0.5,1,0.008333333333333333,0.03333333333333333,0.008333333333333333,-0.18,0.008333333333333333
stage1b_single_agent_tiny,2,1,2073,26,1,75,75,1,0,191.46762084960938,4.0,4.0,4.0,0.1875,0.0,0,0,0,19,9,10,1,1.0,1,0.15789473684210525,0.3157894736842105,0.2631578947368421,-0.34,0.21052631578947367
stage1b_single_agent_tiny,2,1,2193,27,1,75,75,1,0,45.526912689208984,1.0,1.0,1.0,0.25,0.0,0,0,3,120,114,117,3,1.0,0,0.0,0.008333333333333333,0.008333333333333333,-0.06,0.008333333333333333
stage1b_single_agent_tiny,2,1,2313,28,1,75,75,1,0,44.138790130615234,1.0,1.0,1.0,0.375,0.0,0,0,3,120,2,18,16,1.0,1,0.008333333333333333,0.075,0.05,-0.48,0.008333333333333333
stage1b_single_agent_tiny,2,1,2433,29,1,75,75,1,0,43.66657638549805,1.0,1.0,1.0,0.4375,0.0,0,0,3,120,12,56,44,1.0,3,0.09166666666666666,0.25,0.11666666666666667,-1.4800000000000009,0.008333333333333333
stage1b_single_agent_tiny,2,1,2443,30,1,75,75,1,0,191.67599487304688,4.0,4.0,4.0,0.1875,0.0,0,0,0,10,6,7,1,1.0,0,0.0,0.0,0.0,0.0,0.4
stage1b_single_agent_tiny,2,1,2563,31,1,75,75,1,0,43.620243072509766,1.0,1.0,1.0,0.3125,0.0,0,0,3,120,4,65,61,1.0,3,0.26666666666666666,0.4083333333333333,0.225,-2.5000000000000018,0.008333333333333333
stage1b_single_agent_tiny,2,1,2683,32,1,75,75,1,0,-1.8377012014389038,0.0,0.0,0.0,0.4375,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,2803,33,1,75,75,1,0,-2.1107020378112793,0.0,0.0,0.0,0.5,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,2880,34,1,75,75,1,0,189.6103057861328,4.0,4.0,4.0,0.5,0.0,0,0,0,77,3,16,13,1.0,1,0.025974025974025976,0.15584415584415584,0.05194805194805195,-0.5599999999999999,0.05194805194805195
stage1b_single_agent_tiny,2,1,3000,35,1,75,75,1,0,44.566978454589844,1.0,1.0,1.0,0.3125,0.0,0,0,3,120,41,47,6,1.0,1,0.016666666666666666,0.041666666666666664,0.016666666666666666,-0.24,0.008333333333333333
stage1b_single_agent_tiny,2,1,3120,36,1,75,75,1,0,44.09836959838867,1.0,1.0,1.0,0.3125,0.0,0,0,3,120,4,6,2,1.0,0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1c_single_agent_small,3,1,3340,37,1,100,100,1,0,-2.230756998062134,0.0,0.0,0.0,0.2,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,3480,38,1,100,100,1,0,-2.1397106647491455,0.0,0.0,0.0,0.32,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,3620,39,1,100,100,1,0,-3.8254635334014893,0.0,0.0,0.0,0.24,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,3760,40,1,100,100,1,0,-11.110857009887695,1.0,1.0,0.0,0.24,0.0,0,0,3,140,65,-1,-1,0.0,5,0.35,0.4714285714285714,0.2571428571428571,-3.8699999999999966,0.0
stage1c_single_agent_small,3,1,3900,41,1,100,100,1,0,-15.60724925994873,1.0,1.0,0.0,0.36,0.0,0,0,3,140,1,-1,-1,0.0,12,0.44285714285714284,0.7857142857142857,0.45714285714285713,-6.550000000000002,0.0
stage1c_single_agent_small,3,1,4040,42,1,100,100,1,0,94.09169006347656,2.0,2.0,2.0,0.28,0.0,0,0,2,140,2,4,2,1.0,0,0.0,0.014285714285714285,0.007142857142857143,-0.115,0.014285714285714285
stage1c_single_agent_small,3,1,4180,43,1,100,100,1,0,-3.9059484004974365,0.0,0.0,0.0,0.4,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,4320,44,1,100,100,1,0,-9.920246124267578,1.0,1.0,0.0,0.16,0.0,0,0,3,140,61,-1,-1,0.0,3,0.42142857142857143,0.5,0.2642857142857143,-4.074999999999996,0.0
stage1c_single_agent_small,3,1,4460,45,1,100,100,1,0,44.659080505371094,1.0,1.0,1.0,0.2,0.0,0,0,3,140,37,50,13,1.0,0,0.0,0.06428571428571428,0.04285714285714286,-0.555,0.007142857142857143
stage1c_single_agent_small,3,1,4600,46,1,100,100,1,0,-13.239139556884766,1.0,1.0,0.0,0.28,0.0,0,0,3,140,20,-1,-1,0.0,10,0.37857142857142856,0.7,0.4,-5.8100000000000005,0.0
stage1c_single_agent_small,3,1,4740,47,1,100,100,1,0,-3.020413875579834,0.0,0.0,0.0,0.24,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_carry_bootstrap,4,1,4863,48,1,120,100,1,0,54.071380615234375,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,63,-1,63,-1,1.0,8,0.47619047619047616,0.6349206349206349,0.4126984126984127,-4.240000000000003,0.015873015873015872
stage1d_single_agent_carry_bootstrap,4,1,4973,49,1,120,100,1,0,-34.64068603515625,0.0,0.0,0.0,0.2,0.0,0,0,0,110,-1,-1,-1,0.0,11,0.6090909090909091,0.7363636363636363,0.43636363636363634,-8.400000000000002,0.0
stage1d_single_agent_carry_bootstrap,4,1,5071,50,1,120,100,1,0,50.642601013183594,0.0,0.0,1.0,0.2,0.0,0,0,0,98,-1,98,-1,1.0,11,0.45918367346938777,0.6326530612244898,0.42857142857142855,-6.640000000000004,0.01020408163265306
stage1d_single_agent_carry_bootstrap,4,1,5157,51,1,120,100,1,0,51.07088851928711,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,86,-1,86,-1,1.0,9,0.5116279069767442,0.6744186046511628,0.37209302325581395,-5.920000000000004,0.011627906976744186
stage1d_single_agent_carry_bootstrap,4,1,5267,52,1,120,100,1,0,-34.689754486083984,0.0,0.0,0.0,0.2,0.0,0,0,0,110,-1,-1,-1,0.0,13,0.5818181818181818,0.7454545454545455,0.4090909090909091,-8.360000000000005,0.0
stage1d_single_agent_carry_bootstrap,4,1,5277,53,1,120,100,1,0,59.1980094909668,0.0,0.0,1.0,0.06666666666666667,0.0,0,0,0,10,-1,10,-1,1.0,2,0.4,0.6,0.6,-0.72,0.1
stage1d_single_agent_carry_bootstrap,4,1,5333,54,1,120,100,1,0,54.448856353759766,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,56,-1,56,-1,1.0,4,0.6607142857142857,0.75,0.35714285714285715,-4.160000000000003,0.017857142857142856
stage1d_single_agent_carry_bootstrap,4,1,5341,55,1,120,100,1,0,59.49550247192383,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,8,-1,8,-1,1.0,2,0.25,0.5,0.375,-0.44,0.125
stage1d_single_agent_carry_bootstrap,4,1,5344,56,1,120,100,1,0,59.49296569824219,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.3333333333333333,0.0,-0.08,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,5454,57,1,120,100,1,0,-35.16660690307617,0.0,0.0,0.0,0.16666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,10,0.6363636363636364,0.7636363636363637,0.5181818181818182,-9.000000000000002,0.0
stage1d_single_agent_carry_bootstrap,4,1,5513,58,1,120,100,1,0,53.996891021728516,0.0,0.0,1.0,0.16666666666666666,0.0,0,0,0,59,-1,59,-1,1.0,5,0.6101694915254238,0.711864406779661,0.3728813559322034,-4.240000000000003,0.01694915254237288
stage1d_single_agent_carry_bootstrap,4,1,5569,59,1,120,100,1,0,54.12401580810547,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,56,-1,56,-1,1.0,6,0.6428571428571429,0.7678571428571429,0.44642857142857145,-4.440000000000003,0.017857142857142856
stage1d_single_agent_carry_bootstrap,4,1,5679,60,1,120,100,1,0,-35.3400993347168,0.0,0.0,0.0,0.2,0.0,0,0,0,110,-1,-1,-1,0.0,12,0.6,0.7363636363636363,0.43636363636363634,-8.400000000000004,0.0
stage1d_single_agent_carry_bootstrap,4,1,5789,61,1,120,100,1,0,-36.16900634765625,0.0,0.0,0.0,0.16666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,12,0.5909090909090909,0.7090909090909091,0.39090909090909093,-7.960000000000006,0.0
stage1d_single_agent_carry_bootstrap,4,1,5899,62,1,120,100,1,0,-36.58951187133789,0.0,0.0,0.0,0.2,0.0,0,0,0,110,-1,-1,-1,0.0,14,0.6818181818181818,0.8181818181818182,0.43636363636363634,-9.12,0.0
stage1d_single_agent_carry_bootstrap,4,1,6009,63,1,120,100,1,0,-35.43016815185547,0.0,0.0,0.0,0.16666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,12,0.6636363636363637,0.8090909090909091,0.4636363636363636,-9.16,0.0
stage1d_single_agent_carry_bootstrap,4,1,6050,64,1,120,100,1,0,57.110469818115234,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,41,-1,41,-1,1.0,5,0.34146341463414637,0.5121951219512195,0.2926829268292683,-2.160000000000001,0.024390243902439025
stage1d_single_agent_carry_bootstrap,4,1,6160,65,1,120,100,1,0,-36.6909065246582,0.0,0.0,0.0,0.16666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,14,0.6727272727272727,0.8272727272727273,0.44545454545454544,-9.240000000000002,0.0
stage1d_single_agent_carry_bootstrap,4,1,6226,66,1,120,100,1,0,52.875640869140625,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,66,-1,66,-1,1.0,10,0.36363636363636365,0.5909090909090909,0.3181818181818182,-3.9600000000000026,0.015151515151515152
stage1d_single_agent_carry_bootstrap,4,1,6336,67,1,120,100,1,0,-36.91802978515625,0.0,0.0,0.0,0.13333333333333333,0.0,0,0,0,110,-1,-1,-1,0.0,14,0.5545454545454546,0.7272727272727273,0.44545454545454544,-8.360000000000005,0.0
stage1d_single_agent_carry_bootstrap,4,1,6435,68,1,120,100,1,0,50.14374923706055,0.0,0.0,1.0,0.3333333333333333,0.0,0,0,0,99,-1,99,-1,1.0,8,0.5656565656565656,0.6868686868686869,0.32323232323232326,-6.720000000000005,0.010101010101010102
stage1d_single_agent_carry_bootstrap,4,1,6545,69,1,120,100,1,0,-37.330631256103516,0.0,0.0,0.0,0.2,0.0,0,0,0,110,-1,-1,-1,0.0,11,0.6454545454545455,0.8,0.45454545454545453,-9.040000000000001,0.0
stage1d_single_agent_carry_bootstrap,4,1,6589,70,1,120,100,1,0,56.8481330871582,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,44,-1,44,-1,1.0,5,0.4090909090909091,0.5909090909090909,0.4090909090909091,-2.8000000000000016,0.022727272727272728
stage1d_single_agent_carry_bootstrap,4,1,6664,71,1,120,100,1,0,53.6680908203125,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,75,-1,75,-1,1.0,11,0.41333333333333333,0.6,0.38666666666666666,-4.760000000000003,0.013333333333333334
stage1d_single_agent_carry_bootstrap,4,1,6697,72,1,120,100,1,0,56.363765716552734,0.0,0.0,1.0,0.1,0.0,0,0,0,33,-1,33,-1,1.0,4,0.5151515151515151,0.696969696969697,0.45454545454545453,-2.4400000000000013,0.030303030303030304
stage1d_single_agent_carry_bootstrap,4,1,6717,73,1,120,100,1,0,57.99972152709961,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,20,-1,20,-1,1.0,1,0.8,0.85,0.5,-1.7600000000000002,0.05
stage1d_single_agent_carry_bootstrap,4,1,6751,74,1,120,100,1,0,56.098270416259766,0.0,0.0,1.0,0.13333333333333333,0.0,0,0,0,34,-1,34,-1,1.0,4,0.5588235294117647,0.7058823529411765,0.2647058823529412,-2.2800000000000007,0.029411764705882353
stage1d_single_agent_carry_bootstrap,4,1,6861,75,1,120,100,1,0,-38.781620025634766,0.0,0.0,0.0,0.16666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,14,0.6181818181818182,0.7636363636363637,0.4090909090909091,-8.520000000000003,0.0
stage1d_single_agent_carry_bootstrap,4,1,6971,76,1,120,100,1,0,-36.61235809326172,0.0,0.0,0.0,0.26666666666666666,0.0,0,0,0,110,-1,-1,-1,0.0,12,0.6636363636363637,0.7636363636363637,0.37272727272727274,-8.360000000000005,0.0
stage1d_single_agent_carry_bootstrap,4,1,6972,77,1,120,100,1,0,59.99599838256836,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,1,-1,1,-1,1.0,0,0.0,0.0,0.0,0.0,1.0
stage1d_single_agent_carry_bootstrap,4,1,7049,78,1,120,100,1,0,52.254005432128906,0.0,0.0,1.0,0.26666666666666666,0.0,0,0,0,77,-1,77,-1,1.0,7,0.5454545454545454,0.6753246753246753,0.2597402597402597,-4.960000000000003,0.012987012987012988
stage1d_single_agent_carry_bootstrap,4,1,7052,79,1,120,100,1,0,60.00171661376953,0.0,0.0,1.0,0.1,0.0,0,0,0,3,-1,3,-1,1.0,0,0.0,0.0,0.0,0.0,0.3333333333333333
stage1d_single_agent_carry_bootstrap,4,1,7155,80,1,120,100,1,0,49.91831970214844,0.0,0.0,1.0,0.23333333333333334,0.0,0,0,0,103,-1,103,-1,1.0,10,0.6019417475728155,0.7378640776699029,0.47572815533980584,-8.040000000000006,0.009708737864077669
stage1d_single_agent_carry_bootstrap,4,1,7265,81,1,120,100,1,0,-36.18075942993164,0.0,0.0,0.0,0.36666666666666664,0.0,0,0,0,110,-1,-1,-1,0.0,8,0.6818181818181818,0.7909090909090909,0.42727272727272725,-8.840000000000003,0.0
stage1d_single_agent_carry_bootstrap,4,1,7299,82,1,120,100,1,0,57.35591125488281,0.0,0.0,1.0,0.2,0.0,0,0,0,34,-1,34,-1,1.0,4,0.3235294117647059,0.5,0.2647058823529412,-1.7200000000000006,0.029411764705882353
stage1d_single_agent_carry_bootstrap,4,1,7300,83,1,120,100,1,0,59.99599838256836,0.0,0.0,1.0,0.03333333333333333,0.0,0,0,0,1,-1,1,-1,1.0,0,0.0,0.0,0.0,0.0,1.0
stage1d_single_agent_carry_bootstrap,4,1,7410,84,1,120,100,1,0,-35.4243278503418,0.0,0.0,0.0,0.23333333333333334,0.0,0,0,0,110,-1,-1,-1,0.0,9,0.7272727272727273,0.8181818181818182,0.43636363636363634,-9.12,0.0
stage1d_single_agent_carry_bootstrap,4,1,7418,85,1,120,100,1,0,59.365997314453125,0.0,0.0,1.0,0.1,0.0,0,0,0,8,-1,8,-1,1.0,0,0.0,0.25,0.125,-0.2,0.125
stage1d_single_agent_carry_bootstrap,4,1,7499,86,1,120,100,1,0,51.39637756347656,0.0,0.0,1.0,0.3333333333333333,0.0,0,0,0,81,-1,81,-1,1.0,8,0.6049382716049383,0.7283950617283951,0.3950617283950617,-6.0000000000000036,0.012345679012345678
stage1d_single_agent_carry_bootstrap,4,1,7609,87,1,120,100,1,0,-35.64830780029297,0.0,0.0,0.0,0.2,0.0,0,0,0,110,-1,-1,-1,0.0,12,0.6363636363636364,0.7818181818181819,0.34545454545454546,-8.400000000000004,0.0
stage1d_single_agent_carry_bootstrap,4,1,7719,88,1,120,100,1,0,-36.05508804321289,0.0,0.0,0.0,0.2,0.0,0,0,0,110,-1,-1,-1,0.0,14,0.6,0.7545454545454545,0.43636363636363634,-8.560000000000002,0.0
stage1d_single_agent_carry_bootstrap,4,1,7829,89,1,120,100,1,0,-36.4382438659668,0.0,0.0,0.0,0.23333333333333334,0.0,0,0,0,110,-1,-1,-1,0.0,15,0.5363636363636364,0.7363636363636363,0.4,-8.240000000000004,0.0
stage1e_single_agent_guaranteed_homing,5,1,8076,90,1,140,110,1,0,-4.410251617431641,0.0,0.0,0.0,0.2,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_guaranteed_homing,5,1,8216,91,1,140,110,1,0,-23.70620346069336,1.0,1.0,0.0,0.36666666666666664,0.0,0,0,3,140,45,-1,-1,0.0,8,0.4,0.5428571428571428,0.24285714285714285,-5.579999999999994,0.0
stage1e_single_agent_guaranteed_homing,5,1,8356,92,1,140,110,1,0,40.91400909423828,2.0,2.0,1.0,0.3,0.0,0,0,2,140,2,31,29,0.5,10,0.37142857142857144,0.5785714285714286,0.3,-6.119999999999993,0.007142857142857143
stage1e_single_agent_guaranteed_homing,5,1,8496,93,1,140,110,1,0,-4.256293773651123,0.0,0.0,0.0,0.4666666666666667,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_guaranteed_homing,5,1,8636,94,1,140,110,1,0,-4.1475090980529785,0.0,0.0,0.0,0.36666666666666664,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_guaranteed_homing,5,1,8776,95,1,140,110,1,0,119.14488983154297,2.0,2.0,2.0,0.5666666666666667,0.0,0,0,2,140,2,31,29,1.0,3,0.1357142857142857,0.22857142857142856,0.11428571428571428,-2.400000000000001,0.014285714285714285
stage1e_single_agent_guaranteed_homing,5,1,8823,96,1,140,110,1,0,250.2689208984375,4.0,4.0,4.0,0.2,0.0,0,0,0,47,2,15,13,1.0,2,0.06382978723404255,0.19148936170212766,0.06382978723404255,-0.63,0.0851063829787234
stage1e_single_agent_guaranteed_homing,5,1,8963,97,1,140,110,1,0,-4.452749729156494,0.0,0.0,0.0,0.5,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_guaranteed_homing,5,1,9103,98,1,140,110,1,0,123.14746856689453,2.0,2.0,2.0,0.4,0.0,0,0,2,140,27,27,0,1.0,0,0.0,0.0,0.0,0.0,0.014285714285714285
stage1e_single_agent_guaranteed_homing,5,1,9243,99,1,140,110,1,0,60.42563247680664,1.0,1.0,1.0,0.4666666666666667,0.0,0,0,3,140,11,14,3,1.0,0,0.0,0.0,0.0,0.0,0.007142857142857143
stage1e_single_agent_guaranteed_homing,5,1,9383,100,1,140,110,1,0,-3.736393451690674,0.0,0.0,0.0,0.36666666666666664,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_guaranteed_homing,5,1,9523,101,1,140,110,1,0,59.28223419189453,1.0,1.0,1.0,0.5,0.0,0,0,3,140,12,18,6,1.0,1,0.007142857142857143,0.02142857142857143,0.007142857142857143,-0.21,0.007142857142857143
stage1e_single_agent_guaranteed_homing,5,1,9663,102,1,140,110,1,0,-26.4682559967041,1.0,1.0,0.0,0.3,0.0,0,0,3,140,30,-1,-1,0.0,9,0.44285714285714284,0.6357142857142857,0.3357142857142857,-6.749999999999989,0.0
stage1e_single_agent_guaranteed_homing,5,1,9803,103,1,140,110,1,0,-2.7638256549835205,0.0,0.0,0.0,0.3,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_guaranteed_homing,5,1,9943,104,1,140,110,1,0,54.75490188598633,1.0,1.0,1.0,0.23333333333333334,0.0,0,0,3,140,27,117,90,1.0,10,0.2857142857142857,0.4642857142857143,0.3142857142857143,-5.219999999999995,0.007142857142857143
stage1e_single_agent_guaranteed_homing,5,1,10083,105,1,140,110,1,0,-4.87990140914917,0.0,0.0,0.0,0.4666666666666667,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_guaranteed_homing,5,1,10223,106,1,140,110,1,0,55.28671646118164,1.0,1.0,1.0,0.43333333333333335,0.0,0,0,3,140,10,82,72,1.0,5,0.32857142857142857,0.42142857142857143,0.24285714285714285,-4.559999999999999,0.007142857142857143
stage1e_single_agent_guaranteed_homing,5,1,10363,107,1,140,110,1,0,-4.507248878479004,0.0,0.0,0.0,0.2,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_guaranteed_homing,5,1,10503,108,1,140,110,1,0,55.12897491455078,1.0,1.0,1.0,0.3,0.0,0,0,3,140,1,46,45,1.0,5,0.1357142857142857,0.20714285714285716,0.1357142857142857,-2.3100000000000005,0.007142857142857143
stage1e_single_agent_guaranteed_homing,5,1,10643,109,1,140,110,1,0,-5.305416584014893,0.0,0.0,0.0,0.43333333333333335,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_guaranteed_homing,5,1,10783,110,1,140,110,1,0,58.85108184814453,1.0,1.0,1.0,0.23333333333333334,0.0,0,0,3,140,5,15,10,1.0,2,0.014285714285714285,0.04285714285714286,0.02857142857142857,-0.48,0.007142857142857143
stage1e_single_agent_guaranteed_homing,5,1,10923,111,1,140,110,1,0,58.29963302612305,1.0,1.0,1.0,0.23333333333333334,0.0,0,0,3,140,12,47,35,1.0,5,0.09285714285714286,0.17857142857142858,0.11428571428571428,-1.9800000000000006,0.007142857142857143
