stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,carrying_stall_events,carrying_stall_fraction,carrying_low_progress_fraction,carrying_low_displacement_fraction,carrying_penalty_total,swarm_efficiency
stage1a_single_agent_miniscule,1,1,1049,12,1,50,50,1,0,-4.463180065155029,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,1100,13,1,50,50,1,0,190.72799682617188,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,51,42,42,0,1.0,0,0.0,0.0,0.0,0.0,0.0784313725490196
stage1a_single_agent_miniscule,1,1,1220,14,1,50,50,1,0,-3.4889719486236572,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,1340,15,1,50,50,1,0,-3.2776083946228027,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,1377,16,1,50,50,1,0,192.0499267578125,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,37,34,34,0,1.0,0,0.0,0.0,0.0,0.0,0.10810810810810811
stage1b_single_agent_tiny,2,1,1418,17,1,75,75,1,0,32.11965560913086,4.0,4.0,0.0,0.0625,0.0,0,0,0,10,3,-1,-1,0.0,0,0.0,0.1,0.0,-0.04,0.0
stage1b_single_agent_tiny,2,1,1534,18,1,75,75,1,0,68.87920379638672,4.0,4.0,1.0,0.375,0.0,0,0,0,116,82,82,0,0.25,0,0.0,0.008620689655172414,0.008620689655172414,-0.06,0.008620689655172414
stage1b_single_agent_tiny,2,1,1654,19,1,75,75,1,0,-2.647211790084839,0.0,0.0,0.0,0.375,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,1667,20,1,75,75,1,0,152.09498596191406,4.0,4.0,3.0,0.125,0.0,0,0,0,13,10,11,1,0.75,0,0.0,0.0,0.0,0.0,0.23076923076923078
stage1b_single_agent_tiny,2,1,1787,21,1,75,75,1,0,-5.4922637939453125,1.0,1.0,0.0,0.3125,0.0,0,0,3,120,120,-1,-1,0.0,0,0.0,0.008333333333333333,0.0,-0.04,0.0
stage1b_single_agent_tiny,2,1,1799,22,1,75,75,1,0,31.211490631103516,4.0,4.0,0.0,0.0625,0.0,0,0,0,12,7,-1,-1,0.0,0,0.0,0.25,0.16666666666666666,-0.16,0.0
stage1b_single_agent_tiny,2,1,1811,23,1,75,75,1,0,111.26226043701172,4.0,4.0,2.0,0.0625,0.0,0,0,0,12,6,11,5,0.5,0,0.0,0.16666666666666666,0.08333333333333333,-0.1,0.16666666666666666
stage1b_single_agent_tiny,2,1,1826,24,1,75,75,1,0,31.64683723449707,4.0,4.0,0.0,0.125,0.0,0,0,0,15,11,-1,-1,0.0,1,0.06666666666666667,0.26666666666666666,0.06666666666666667,-0.18,0.0
stage1b_single_agent_tiny,2,1,1858,25,1,75,75,1,0,110.68264770507812,4.0,4.0,2.0,0.25,0.0,0,0,0,32,29,31,2,0.5,0,0.0,0.0,0.0,0.0,0.0625
stage1b_single_agent_tiny,2,1,1890,26,1,75,75,1,0,151.94308471679688,4.0,4.0,3.0,0.25,0.0,0,0,0,32,3,4,1,0.75,0,0.0,0.0,0.0,0.0,0.09375
stage1b_single_agent_tiny,2,1,2010,27,1,75,75,1,0,-1.1763659715652466,0.0,0.0,0.0,0.3125,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,2016,28,1,75,75,1,0,31.587095260620117,4.0,4.0,0.0,0.0625,0.0,0,0,0,6,2,-1,-1,0.0,0,0.0,0.3333333333333333,0.16666666666666666,-0.1,0.0
stage1b_single_agent_tiny,2,1,2022,29,1,75,75,1,0,31.732955932617188,4.0,4.0,0.0,0.0625,0.0,0,0,0,6,2,-1,-1,0.0,1,0.16666666666666666,0.6666666666666666,0.3333333333333333,-0.2,0.0
stage1b_single_agent_tiny,2,1,2050,30,1,75,75,1,0,151.20567321777344,4.0,4.0,3.0,0.1875,0.0,0,0,0,28,25,26,1,0.75,0,0.0,0.0,0.0,0.0,0.10714285714285714
stage1b_single_agent_tiny,2,1,2067,31,1,75,75,1,0,31.776466369628906,4.0,4.0,0.0,0.1875,0.0,0,0,0,17,13,-1,-1,0.0,0,0.0,0.058823529411764705,0.058823529411764705,-0.06,0.0
stage1b_single_agent_tiny,2,1,2084,32,1,75,75,1,0,31.943204879760742,4.0,4.0,0.0,0.0625,0.0,0,0,0,17,13,-1,-1,0.0,0,0.0,0.11764705882352941,0.11764705882352941,-0.12,0.0
stage1b_single_agent_tiny,2,1,2091,33,1,75,75,1,0,31.82381820678711,4.0,4.0,0.0,0.0625,0.0,0,0,0,7,3,-1,-1,0.0,0,0.0,0.2857142857142857,0.14285714285714285,-0.1,0.0
stage1b_single_agent_tiny,2,1,2101,34,1,75,75,1,0,31.788982391357422,4.0,4.0,0.0,0.125,0.0,0,0,0,10,6,-1,-1,0.0,0,0.0,0.2,0.2,-0.12,0.0
stage1b_single_agent_tiny,2,1,2137,35,1,75,75,1,0,31.48573112487793,4.0,4.0,0.0,0.25,0.0,0,0,0,36,31,-1,-1,0.0,0,0.0,0.08333333333333333,0.027777777777777776,-0.14,0.0
stage1b_single_agent_tiny,2,1,2155,36,1,75,75,1,0,31.401582717895508,4.0,4.0,0.0,0.125,0.0,0,0,0,18,14,-1,-1,0.0,0,0.0,0.16666666666666666,0.16666666666666666,-0.18,0.0
stage1b_single_agent_tiny,2,1,2273,37,1,75,75,1,0,28.714130401611328,4.0,4.0,0.0,0.4375,0.0,0,0,0,118,113,-1,-1,0.0,1,0.00847457627118644,0.03389830508474576,0.01694915254237288,-0.2,0.0
stage1b_single_agent_tiny,2,1,2393,38,1,75,75,1,0,-3.115428924560547,0.0,0.0,0.0,0.375,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,2461,39,1,75,75,1,0,150.69235229492188,4.0,4.0,3.0,0.25,0.0,0,0,0,68,50,50,0,0.75,0,0.0,0.029411764705882353,0.0,-0.08,0.04411764705882353
stage1b_single_agent_tiny,2,1,2485,40,1,75,75,1,0,31.69964027404785,4.0,4.0,0.0,0.125,0.0,0,0,0,24,15,-1,-1,0.0,0,0.0,0.041666666666666664,0.041666666666666664,-0.06,0.0
stage1b_single_agent_tiny,2,1,2496,41,1,75,75,1,0,31.83431625366211,4.0,4.0,0.0,0.125,0.0,0,0,0,11,7,-1,-1,0.0,0,0.0,0.09090909090909091,0.09090909090909091,-0.06,0.0
stage1b_single_agent_tiny,2,1,2546,42,1,75,75,1,0,191.42205810546875,4.0,4.0,4.0,0.1875,0.0,0,0,0,50,47,47,0,1.0,0,0.0,0.0,0.0,0.0,0.08
stage1b_single_agent_tiny,2,1,2666,43,1,75,75,1,0,-2.37978458404541,0.0,0.0,0.0,0.375,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1b_single_agent_tiny,2,1,2731,44,1,75,75,1,0,29.819791793823242,4.0,4.0,0.0,0.25,0.0,0,0,0,65,13,-1,-1,0.0,0,0.0,0.06153846153846154,0.03076923076923077,-0.2,0.0
stage1c_single_agent_small,3,1,2879,45,1,100,100,1,0,30.095481872558594,4.0,4.0,0.0,0.36,0.0,0,0,0,63,58,-1,-1,0.0,0,0.0,0.06349206349206349,0.015873015873015872,-0.20500000000000002,0.0
stage1c_single_agent_small,3,1,2961,46,1,100,100,1,0,30.18069076538086,4.0,4.0,0.0,0.24,0.0,0,0,0,82,78,-1,-1,0.0,1,0.012195121951219513,0.04878048780487805,0.024390243902439025,-0.22999999999999998,0.0
stage1c_single_agent_small,3,1,3101,47,1,100,100,1,0,-5.778501987457275,0.0,0.0,0.0,0.24,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,3241,48,1,100,100,1,0,10.666377067565918,2.0,2.0,0.0,0.36,0.0,0,0,2,140,13,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,3381,49,1,100,100,1,0,-2.350802183151245,0.0,0.0,0.0,0.32,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,3521,50,1,100,100,1,0,-2.828752040863037,0.0,0.0,0.0,0.2,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,3661,51,1,100,100,1,0,-3.8232975006103516,0.0,0.0,0.0,0.2,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,3673,52,1,100,100,1,0,31.71214485168457,4.0,4.0,0.0,0.04,0.0,0,0,0,12,8,-1,-1,0.0,0,0.0,0.16666666666666666,0.16666666666666666,-0.14,0.0
stage1c_single_agent_small,3,1,3813,53,1,100,100,1,0,-3.1695985794067383,0.0,0.0,0.0,0.28,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,3829,54,1,100,100,1,0,31.072566986083984,4.0,4.0,0.0,0.08,0.0,0,0,0,16,5,-1,-1,0.0,0,0.0,0.125,0.125,-0.14,0.0
stage1c_single_agent_small,3,1,3969,55,1,100,100,1,0,-2.922264575958252,0.0,0.0,0.0,0.36,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,4109,56,1,100,100,1,0,-2.1342549324035645,0.0,0.0,0.0,0.36,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1c_single_agent_small,3,1,4199,57,1,100,100,1,0,30.954959869384766,4.0,4.0,0.0,0.28,0.0,0,0,0,90,8,-1,-1,0.0,0,0.0,0.03333333333333333,0.011111111111111112,-0.16,0.0
stage1c_single_agent_small,3,1,4224,58,1,100,100,1,0,31.603513717651367,4.0,4.0,0.0,0.08,0.0,0,0,0,25,13,-1,-1,0.0,0,0.0,0.04,0.04,-0.07,0.0
stage1d_single_agent_guaranteed_homing,4,1,4230,59,1,140,110,1,0,27.75959587097168,4.0,4.0,0.0,0.1,0.0,0,0,0,6,2,-1,-1,0.0,0,0.0,0.3333333333333333,0.3333333333333333,-0.18,0.0
stage1d_single_agent_guaranteed_homing,4,1,4245,60,1,140,110,1,0,28.002979278564453,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,15,11,-1,-1,0.0,0,0.0,0.13333333333333333,0.13333333333333333,-0.18,0.0
stage1d_single_agent_guaranteed_homing,4,1,4259,61,1,140,110,1,0,27.13979721069336,4.0,4.0,0.0,0.03333333333333333,0.0,0,0,0,14,9,-1,-1,0.0,0,0.0,0.07142857142857142,0.07142857142857142,-0.09,0.0
stage1d_single_agent_guaranteed_homing,4,1,4399,62,1,140,110,1,0,-2.5170483589172363,0.0,0.0,0.0,0.26666666666666666,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4487,63,1,140,110,1,0,25.97701644897461,4.0,4.0,0.0,0.4,0.0,0,0,0,88,84,-1,-1,0.0,1,0.011363636363636364,0.03409090909090909,0.03409090909090909,-0.27,0.0
stage1d_single_agent_guaranteed_homing,4,1,4627,64,1,140,110,1,0,-1.5698097944259644,0.0,0.0,0.0,0.26666666666666666,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,4641,65,1,140,110,1,0,27.117311477661133,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,14,10,-1,-1,0.0,1,0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.3,0.0
stage1d_single_agent_guaranteed_homing,4,1,4654,66,1,140,110,1,0,27.306549072265625,4.0,4.0,0.0,0.1,0.0,0,0,0,13,9,-1,-1,0.0,0,0.0,0.15384615384615385,0.07692307692307693,-0.15,0.0
stage1d_single_agent_guaranteed_homing,4,1,4659,67,1,140,110,1,0,27.881668090820312,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,5,1,-1,-1,0.0,0,0.0,0.2,0.2,-0.09,0.0
stage1d_single_agent_guaranteed_homing,4,1,4696,68,1,140,110,1,0,27.45950698852539,4.0,4.0,0.0,0.13333333333333333,0.0,0,0,0,37,22,-1,-1,0.0,0,0.0,0.02702702702702703,0.02702702702702703,-0.09,0.0
stage1d_single_agent_guaranteed_homing,4,1,4836,69,1,140,110,1,0,16.14879035949707,3.0,3.0,0.0,0.4,0.0,0,0,1,140,2,-1,-1,0.0,0,0.0,0.014285714285714285,0.0,-0.12,0.0
stage1d_single_agent_guaranteed_homing,4,1,4851,70,1,140,110,1,0,26.527523040771484,4.0,4.0,0.0,0.1,0.0,0,0,0,15,6,-1,-1,0.0,0,0.0,0.13333333333333333,0.0,-0.12,0.0
stage1d_single_agent_guaranteed_homing,4,1,4991,71,1,140,110,1,0,-2.8899877071380615,0.0,0.0,0.0,0.2,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5000,72,1,140,110,1,0,139.90386962890625,4.0,4.0,2.0,0.06666666666666667,0.0,0,0,0,9,6,8,2,0.5,0,0.0,0.0,0.0,0.0,0.2222222222222222
stage1d_single_agent_guaranteed_homing,4,1,5035,73,1,140,110,1,0,26.020286560058594,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,35,30,-1,-1,0.0,1,0.02857142857142857,0.11428571428571428,0.05714285714285714,-0.3,0.0
stage1d_single_agent_guaranteed_homing,4,1,5175,74,1,140,110,1,0,-2.734989881515503,0.0,0.0,0.0,0.4,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5299,75,1,140,110,1,0,23.57813835144043,4.0,4.0,0.0,0.2,0.0,0,0,0,124,119,-1,-1,0.0,1,0.024193548387096774,0.04032258064516129,0.0,-0.3,0.0
stage1d_single_agent_guaranteed_homing,4,1,5439,76,1,140,110,1,0,10.489058494567871,2.0,2.0,0.0,0.36666666666666664,0.0,0,0,2,140,16,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5579,77,1,140,110,1,0,10.18393611907959,2.0,2.0,0.0,0.43333333333333335,0.0,0,0,2,140,71,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5719,78,1,140,110,1,0,-1.6932036876678467,0.0,0.0,0.0,0.4,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5859,79,1,140,110,1,0,-2.6620664596557617,0.0,0.0,0.0,0.23333333333333334,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,5999,80,1,140,110,1,0,11.521585464477539,2.0,2.0,0.0,0.23333333333333334,0.0,0,0,2,140,28,-1,-1,0.0,0,0.0,0.014285714285714285,0.007142857142857143,-0.15,0.0
stage1d_single_agent_guaranteed_homing,4,1,6139,81,1,140,110,1,0,122.28688049316406,2.0,2.0,2.0,0.4,0.0,0,0,2,140,15,15,0,1.0,0,0.0,0.0,0.0,0.0,0.014285714285714285
stage1d_single_agent_guaranteed_homing,4,1,6279,82,1,140,110,1,0,-2.6492276191711426,0.0,0.0,0.0,0.36666666666666664,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6419,83,1,140,110,1,0,16.52801513671875,3.0,3.0,0.0,0.36666666666666664,0.0,0,0,1,140,4,-1,-1,0.0,1,0.007142857142857143,0.02142857142857143,0.0,-0.18,0.0
stage1d_single_agent_guaranteed_homing,4,1,6438,84,1,140,110,1,0,27.662416458129883,4.0,4.0,0.0,0.06666666666666667,0.0,0,0,0,19,15,-1,-1,0.0,1,0.05263157894736842,0.15789473684210525,0.15789473684210525,-0.27,0.0
stage1d_single_agent_guaranteed_homing,4,1,6578,85,1,140,110,1,0,9.157896995544434,2.0,2.0,0.0,0.26666666666666666,0.0,0,0,2,140,14,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6718,86,1,140,110,1,0,-3.6632766723632812,0.0,0.0,0.0,0.4,0.0,0,0,4,140,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1d_single_agent_guaranteed_homing,4,1,6829,87,1,140,110,1,0,23.089641571044922,4.0,4.0,0.0,0.4,0.0,0,0,0,111,6,-1,-1,0.0,0,0.0,0.009009009009009009,0.0,-0.06,0.0
stage1d_single_agent_guaranteed_homing,4,1,6844,88,1,140,110,1,0,251.81198120117188,4.0,4.0,4.0,0.06666666666666667,0.0,0,0,0,15,10,10,0,1.0,0,0.0,0.0,0.0,0.0,0.26666666666666666
stage1e_single_agent_delivery_bridge,5,1,7039,89,1,220,220,1,1,26.650331497192383,4.0,4.0,0.0,0.04,0.0,0,0,0,63,52,-1,-1,0.0,1,0.015873015873015872,0.047619047619047616,0.015873015873015872,-0.21,0.0
stage1e_single_agent_delivery_bridge,5,1,7045,90,1,220,220,1,1,27.66063690185547,4.0,4.0,0.0,0.02,0.0,0,0,0,6,2,-1,-1,0.0,1,0.3333333333333333,0.5,0.5,-0.27,0.0
stage1e_single_agent_delivery_bridge,5,1,7110,91,1,220,220,1,1,25.80936050415039,4.0,4.0,0.0,0.05,0.0,0,0,0,65,61,-1,-1,0.0,1,0.03076923076923077,0.06153846153846154,0.03076923076923077,-0.3,0.0
stage1e_single_agent_delivery_bridge,5,1,7204,92,1,220,220,1,1,25.027732849121094,4.0,4.0,0.0,0.04,0.0,0,0,0,94,90,-1,-1,0.0,1,0.02127659574468085,0.0425531914893617,0.010638297872340425,-0.27,0.0
stage1e_single_agent_delivery_bridge,5,1,7225,93,1,220,220,1,1,27.697378158569336,4.0,4.0,0.0,0.03,0.0,0,0,0,21,10,-1,-1,0.0,0,0.0,0.047619047619047616,0.047619047619047616,-0.09,0.0
stage1e_single_agent_delivery_bridge,5,1,7395,94,1,220,220,1,1,-1.7930989265441895,0.0,0.0,0.0,0.1,0.0,0,0,4,170,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7420,95,1,220,220,1,1,27.380075454711914,4.0,4.0,0.0,0.02,0.0,0,0,0,25,6,-1,-1,0.0,0,0.0,0.16,0.04,-0.27,0.0
stage1e_single_agent_delivery_bridge,5,1,7461,96,1,220,220,1,1,26.91280746459961,4.0,4.0,0.0,0.03,0.0,0,0,0,41,36,-1,-1,0.0,0,0.0,0.024390243902439025,0.024390243902439025,-0.09,0.0
stage1e_single_agent_delivery_bridge,5,1,7488,97,1,220,220,1,1,27.817689895629883,4.0,4.0,0.0,0.05,0.0,0,0,0,27,13,-1,-1,0.0,0,0.0,0.037037037037037035,0.0,-0.06,0.0
stage1e_single_agent_delivery_bridge,5,1,7658,98,1,220,220,1,1,-1.9333274364471436,0.0,0.0,0.0,0.13,0.0,0,0,4,170,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7828,99,1,220,220,1,1,-3.5520310401916504,0.0,0.0,0.0,0.12,0.0,0,0,4,170,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,7998,100,1,220,220,1,1,-4.634573936462402,0.0,0.0,0.0,0.1,0.0,0,0,4,170,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8168,101,1,220,220,1,1,-3.865534543991089,0.0,0.0,0.0,0.15,0.0,0,0,4,170,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8175,102,1,220,220,1,1,27.595773696899414,4.0,4.0,0.0,0.01,0.0,0,0,0,7,3,-1,-1,0.0,1,0.2857142857142857,0.5714285714285714,0.2857142857142857,-0.3,0.0
stage1e_single_agent_delivery_bridge,5,1,8190,103,1,220,220,1,1,27.435487747192383,4.0,4.0,0.0,0.03,0.0,0,0,0,15,11,-1,-1,0.0,1,0.13333333333333333,0.26666666666666666,0.2,-0.32999999999999996,0.0
stage1e_single_agent_delivery_bridge,5,1,8222,104,1,220,220,1,1,27.5346622467041,4.0,4.0,0.0,0.05,0.0,0,0,0,32,28,-1,-1,0.0,0,0.0,0.03125,0.03125,-0.09,0.0
stage1e_single_agent_delivery_bridge,5,1,8280,105,1,220,220,1,1,27.349523544311523,4.0,4.0,0.0,0.05,0.0,0,0,0,58,3,-1,-1,0.0,0,0.0,0.017241379310344827,0.017241379310344827,-0.09,0.0
stage1e_single_agent_delivery_bridge,5,1,8450,106,1,220,220,1,1,16.63203239440918,3.0,3.0,0.0,0.13,0.0,0,0,1,170,16,-1,-1,0.0,0,0.0,0.0,0.0058823529411764705,-0.03,0.0
stage1e_single_agent_delivery_bridge,5,1,8459,107,1,220,220,1,1,27.799001693725586,4.0,4.0,0.0,0.02,0.0,0,0,0,9,5,-1,-1,0.0,0,0.0,0.1111111111111111,0.2222222222222222,-0.12,0.0
stage1e_single_agent_delivery_bridge,5,1,8516,108,1,220,220,1,1,26.66486358642578,4.0,4.0,0.0,0.07,0.0,0,0,0,57,53,-1,-1,0.0,0,0.0,0.03508771929824561,0.0,-0.12,0.0
stage1e_single_agent_delivery_bridge,5,1,8523,109,1,220,220,1,1,27.643898010253906,4.0,4.0,0.0,0.01,0.0,0,0,0,7,3,-1,-1,0.0,1,0.2857142857142857,0.42857142857142855,0.42857142857142855,-0.27,0.0
stage1e_single_agent_delivery_bridge,5,1,8693,110,1,220,220,1,1,-2.719113349914551,0.0,0.0,0.0,0.12,0.0,0,0,4,170,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,8863,111,1,220,220,1,1,17.97174644470215,3.0,3.0,0.0,0.12,0.0,0,0,1,170,1,-1,-1,0.0,1,0.0058823529411764705,0.011764705882352941,0.01764705882352941,-0.21,0.0
stage1e_single_agent_delivery_bridge,5,1,9033,112,1,220,220,1,1,-4.842673301696777,0.0,0.0,0.0,0.13,0.0,0,0,4,170,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,9039,113,1,220,220,1,1,27.61240005493164,4.0,4.0,0.0,0.02,0.0,0,0,0,6,2,-1,-1,0.0,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,-0.3,0.0
stage1e_single_agent_delivery_bridge,5,1,9046,114,1,220,220,1,1,27.243907928466797,4.0,4.0,0.0,0.02,0.0,0,0,0,7,2,-1,-1,0.0,1,0.14285714285714285,0.5714285714285714,0.42857142857142855,-0.32999999999999996,0.0
stage1e_single_agent_delivery_bridge,5,1,9051,115,1,220,220,1,1,27.712934494018555,4.0,4.0,0.0,0.01,0.0,0,0,0,5,1,-1,-1,0.0,1,0.4,0.4,0.8,-0.24,0.0
stage1e_single_agent_delivery_bridge,5,1,9221,116,1,220,220,1,1,-3.1470108032226562,0.0,0.0,0.0,0.12,0.0,0,0,4,170,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0
stage1e_single_agent_delivery_bridge,5,1,9229,117,1,220,220,1,1,27.584938049316406,4.0,4.0,0.0,0.02,0.0,0,0,0,8,4,-1,-1,0.0,1,0.25,0.5,0.125,-0.27,0.0
stage1e_single_agent_delivery_bridge,5,1,9288,118,1,220,220,1,1,27.029619216918945,4.0,4.0,0.0,0.04,0.0,0,0,0,59,46,-1,-1,0.0,1,0.01694915254237288,0.05084745762711865,0.0,-0.18,0.0
stage1e_single_agent_delivery_bridge,5,1,9306,119,1,220,220,1,1,26.740135192871094,4.0,4.0,0.0,0.02,0.0,0,0,0,18,12,-1,-1,0.0,0,0.0,0.2222222222222222,0.16666666666666666,-0.32999999999999996,0.0
