stage,stage_index,global_step,episode,n_agents,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,episode_length,swarm_efficiency
stage1_single_agent,1,23400,39,1,-486.8629455566406,0.0,0.0,0.0,0.06477732793522267,0.5961627070667843,600,0.0
stage1_single_agent,1,24000,40,1,-541.7033081054688,0.0,0.0,0.0,0.038461538461538464,0.6590851502089451,600,0.0
stage1_single_agent,1,24600,41,1,-850.0623168945312,0.0,0.0,0.0,0.013157894736842105,0.9130511945610245,600,0.0
stage1_single_agent,1,25200,42,1,-792.51220703125,1.0,1.0,0.0,0.019230769230769232,0.9183698576669364,600,0.0
stage1_single_agent,1,25800,43,1,-812.0308837890625,0.0,0.0,0.0,0.02327935222672065,0.9130182911735027,600,0.0
stage1_single_agent,1,26400,44,1,-762.0618896484375,0.0,0.0,0.0,0.03340080971659919,0.8488022693246603,600,0.0
stage1_single_agent,1,27000,45,1,-881.9622802734375,0.0,0.0,0.0,0.0020242914979757085,0.9787222592035929,600,0.0
stage1_single_agent,1,27600,46,1,-624.9224243164062,0.0,0.0,0.0,0.029352226720647773,0.8156286476373983,600,0.0
stage1_single_agent,1,28200,47,1,-772.5950317382812,0.0,0.0,0.0,0.010121457489878543,0.9024166919552954,600,0.0
stage1_single_agent,1,28800,48,1,-670.4420166015625,0.0,0.0,0.0,0.018218623481781375,0.8294093723606784,600,0.0
stage1_single_agent,1,29400,49,1,-780.1069946289062,0.0,0.0,0.0,0.012145748987854251,0.9186307304179839,600,0.0
stage1_single_agent,1,30000,50,1,-683.8695068359375,0.0,0.0,0.0,0.020242914979757085,0.8563803006215797,600,0.0
stage1_single_agent,1,30600,51,1,-219.01437377929688,1.0,1.0,0.0,0.06477732793522267,0.5147576340386877,600,0.0
stage1_single_agent,1,31200,52,1,-208.81520080566406,0.0,0.0,0.0,0.05566801619433198,0.5178755606090029,600,0.0
stage1_single_agent,1,31800,53,1,-775.2152099609375,0.0,0.0,0.0,0.010121457489878543,0.9268548560716833,600,0.0
stage1_single_agent,1,32400,54,1,-8.436993598937988,0.0,0.0,0.0,0.02327935222672065,0.5579686860941971,600,0.0
stage1_single_agent,1,33000,55,1,-729.0628662109375,0.0,0.0,0.0,0.010121457489878543,0.9017772453123083,600,0.0
stage1_single_agent,1,33600,56,1,-854.795166015625,0.0,0.0,0.0,0.012145748987854251,0.9410272616116951,600,0.0
stage1_single_agent,1,34200,57,1,-297.8932189941406,1.0,1.0,0.0,0.07692307692307693,0.44921596984563317,600,0.0
stage1_single_agent,1,34800,58,1,-727.0697631835938,0.0,0.0,0.0,0.03340080971659919,0.8506221455550985,600,0.0
stage1_single_agent,1,35400,59,1,-822.0960083007812,0.0,0.0,0.0,0.012145748987854251,0.9323894880956505,600,0.0
stage1_single_agent,1,36000,60,1,-826.0093994140625,0.0,0.0,0.0,0.025303643724696356,0.9119327152186695,600,0.0
stage1_single_agent,1,36600,61,1,-761.6966552734375,0.0,0.0,0.0,0.0354251012145749,0.8432506136716499,600,0.0
stage1_single_agent,1,37200,62,1,-765.9758911132812,0.0,0.0,0.0,0.02125506072874494,0.8819446023408091,600,0.0
stage1_single_agent,1,37800,63,1,-849.8497314453125,0.0,0.0,0.0,0.020242914979757085,0.932029810398817,600,0.0
stage1_single_agent,1,38400,64,1,-897.1133422851562,0.0,0.0,0.0,0.004048582995951417,0.9865286145483454,600,0.0
stage1_single_agent,1,39000,65,1,-742.9210205078125,0.0,0.0,0.0,0.043522267206477734,0.8292899536097926,600,0.0
stage1_single_agent,1,39600,66,1,-904.6168823242188,0.0,0.0,0.0,0.0020242914979757085,0.995,600,0.0
