stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,carrying_stall_events,carrying_stall_fraction,carrying_low_progress_fraction,carrying_low_displacement_fraction,carrying_penalty_total,non_carrying_nest_loiter_fraction,non_carrying_nest_crowding_fraction,non_carrying_nest_penalty_total,non_carrying_explore_active_fraction,non_carrying_outward_reward_total,non_carrying_idle_near_nest_fraction,non_carrying_idle_near_nest_penalty_total,non_carrying_force_explore_fraction,non_carrying_force_explore_overrides,non_carrying_random_explore_fraction,non_carrying_random_explore_overrides,post_delivery_active_fraction,post_delivery_outward_reward,post_delivery_loiter_penalty_total,swarm_efficiency
stage1a_single_agent_miniscule,1,1,657,11,1,50,50,1,0,190.75616455078125,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,54,51,51,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407
stage1a_single_agent_miniscule,1,1,696,12,1,50,50,1,0,190.65902709960938,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,39,36,36,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256
stage1a_single_agent_miniscule,1,1,816,13,1,50,50,1,0,-4.186931133270264,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,847,14,1,50,50,1,0,190.7701416015625,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,31,28,28,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613
stage1a_single_agent_miniscule,1,1,943,15,1,50,50,1,0,189.891357421875,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,96,93,93,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
stage1a_single_agent_miniscule,1,1,1044,16,1,50,50,1,0,190.84036254882812,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,101,98,98,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039603960396039604
stage1a_single_agent_miniscule,1,1,1064,17,1,50,50,1,0,191.28872680664062,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,20,1,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
stage1a_single_agent_miniscule,1,1,1098,18,1,50,50,1,0,190.43438720703125,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,34,31,31,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941
stage1a_single_agent_miniscule,1,1,1102,19,1,50,50,1,0,191.7220001220703,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stage1a_single_agent_miniscule,1,1,1222,20,1,50,50,1,0,92.30735778808594,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,80,80,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1a_single_agent_miniscule,1,1,1342,21,1,50,50,1,0,-4.860007286071777,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,1462,22,1,50,50,1,0,-2.628793478012085,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,1581,23,1,50,50,1,0,189.64730834960938,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,119,116,116,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03361344537815126
stage1a_single_agent_miniscule,1,1,1624,24,1,50,50,1,0,189.31744384765625,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,43,40,40,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349
stage1a_single_agent_miniscule,1,1,1744,25,1,50,50,1,0,43.71660232543945,1.0,1.0,1.0,0.3333333333333333,0.0,0,0,3,120,91,91,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1a_single_agent_miniscule,1,1,1862,26,1,50,50,1,0,188.83657836914062,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,118,114,114,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576
stage1a_single_agent_miniscule,1,1,1912,27,1,50,50,1,0,191.06478881835938,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,50,47,47,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
stage1a_single_agent_miniscule,1,1,1926,28,1,50,50,1,0,191.39199829101562,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,14,11,11,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
stage1a_single_agent_miniscule,1,1,1930,29,1,50,50,1,0,192.01199340820312,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stage1a_single_agent_miniscule,1,1,1953,30,1,50,50,1,0,191.28811645507812,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,23,18,18,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086
stage1a_single_agent_miniscule,1,1,2073,31,1,50,50,1,0,-3.019735336303711,0.0,0.0,0.0,0.2222222222222222,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,2149,32,1,50,50,1,0,190.07794189453125,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,76,73,73,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
stage1a_single_agent_miniscule,1,1,2221,33,1,50,50,1,0,189.35467529296875,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,72,68,68,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
stage1a_single_agent_miniscule,1,1,2341,34,1,50,50,1,0,91.0347900390625,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,83,83,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
stage1a_single_agent_miniscule,1,1,2442,35,1,50,50,1,0,190.6219482421875,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,101,98,98,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039603960396039604
stage1a_single_agent_miniscule,1,1,2515,36,1,50,50,1,0,189.47396850585938,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,73,34,34,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547945205479452
stage1a_single_agent_miniscule,1,1,2578,37,1,50,50,1,0,190.18069458007812,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,63,60,60,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349
stage1a_single_agent_miniscule,1,1,2696,38,1,50,50,1,0,187.60128784179688,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,118,115,115,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576
stage1a_single_agent_miniscule,1,1,2736,39,1,50,50,1,0,190.8231201171875,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,40,37,37,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
stage1a_single_agent_miniscule,1,1,2856,40,1,50,50,1,0,-2.0876235961914062,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,2976,41,1,50,50,1,0,-4.643435955047607,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,3010,42,1,50,50,1,0,190.664794921875,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,34,31,31,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941
stage1a_single_agent_miniscule,1,1,3014,43,1,50,50,1,0,191.46200561523438,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stage1a_single_agent_miniscule,1,1,3134,44,1,50,50,1,0,44.078514099121094,1.0,1.0,1.0,0.4444444444444444,0.0,0,0,3,120,112,112,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1a_single_agent_miniscule,1,1,3254,45,1,50,50,1,0,-3.6443824768066406,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,3337,46,1,50,50,1,0,189.00369262695312,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,83,80,80,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04819277108433735
stage1a_single_agent_miniscule,1,1,3457,47,1,50,50,1,0,-2.8631107807159424,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,3577,48,1,50,50,1,0,-3.363497734069824,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,3605,49,1,50,50,1,0,191.04486083984375,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,28,23,23,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
stage1a_single_agent_miniscule,1,1,3725,50,1,50,50,1,0,-3.139265298843384,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,3825,51,1,50,50,1,0,188.79180908203125,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,100,97,97,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
stage1a_single_agent_miniscule,1,1,3945,52,1,50,50,1,0,43.45157241821289,1.0,1.0,1.0,0.3333333333333333,0.0,0,0,3,120,92,92,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333
stage1a_single_agent_miniscule,1,1,4053,53,1,50,50,1,0,189.4176025390625,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,108,91,91,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035
stage1a_single_agent_miniscule,1,1,4128,54,1,50,50,1,0,188.19000244140625,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,75,72,72,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333333333333334
stage1a_single_agent_miniscule,1,1,4178,55,1,50,50,1,0,190.45999145507812,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,50,8,8,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
stage1a_single_agent_miniscule,1,1,4266,56,1,50,50,1,0,189.31399536132812,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,88,85,85,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
stage1a_single_agent_miniscule,1,1,4367,57,1,50,50,1,0,188.2467041015625,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,101,98,98,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039603960396039604
stage1a_single_agent_miniscule,1,1,4405,58,1,50,50,1,0,190.70462036132812,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,38,35,35,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684
stage1a_single_agent_miniscule,1,1,4469,59,1,50,50,1,0,191.14846801757812,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,64,61,61,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
stage1a_single_agent_miniscule,1,1,4508,60,1,50,50,1,0,190.60430908203125,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,39,14,14,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256
stage1a_single_agent_miniscule,1,1,4512,61,1,50,50,1,0,191.9720001220703,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stage1a_single_agent_miniscule,1,1,4574,62,1,50,50,1,0,190.85165405273438,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,62,42,42,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806
stage1a_single_agent_miniscule,1,1,4664,63,1,50,50,1,0,189.03854370117188,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,90,12,12,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446
stage1a_single_agent_miniscule,1,1,4757,64,1,50,50,1,0,190.13021850585938,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,93,90,90,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043010752688172046
stage1a_single_agent_miniscule,1,1,4869,65,1,50,50,1,0,188.16888427734375,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,112,109,109,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571
stage1a_single_agent_miniscule,1,1,4989,66,1,50,50,1,0,-2.0717856884002686,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,5078,67,1,50,50,1,0,189.246337890625,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,89,86,86,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191
stage1a_single_agent_miniscule,1,1,5082,68,1,50,50,1,0,191.46200561523438,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stage1a_single_agent_miniscule,1,1,5095,69,1,50,50,1,0,191.41818237304688,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,13,10,10,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077
stage1a_single_agent_miniscule,1,1,5215,70,1,50,50,1,0,-3.979641914367676,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,5335,71,1,50,50,1,0,-3.458366632461548,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stage1a_single_agent_miniscule,1,1,5395,72,1,50,50,1,0,189.47677612304688,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,60,54,54,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
stage1a_single_agent_miniscule,1,1,5417,73,1,50,50,1,0,191.54898071289062,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,22,19,19,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182
stage1a_single_agent_miniscule,1,1,5421,74,1,50,50,1,0,191.9720001220703,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
stage1a_single_agent_miniscule,1,1,5482,75,1,50,50,1,0,190.73101806640625,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,61,58,58,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06557377049180328
stage1a_single_agent_miniscule,1,1,5550,76,1,50,50,1,0,189.08352661132812,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,68,65,65,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
stage1a_single_agent_miniscule,1,1,5639,77,1,50,50,1,0,190.0009765625,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,89,86,86,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191
stage1a_single_agent_miniscule,1,1,5674,78,1,50,50,1,0,190.94979858398438,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,35,29,29,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11428571428571428
