stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_tiny,1,3582,32,1,100,100,2,0,-2.24735426902771,1.0,1.0,0.0,0.4,0.420499349758029,68,120,10,-1,-1,0.0
stage1a_single_agent_tiny,1,3702,33,1,100,100,2,0,-8.658472061157227,0.0,0.0,0.0,0.2,0.6002280951011926,75,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,3822,34,1,100,100,2,0,5.3291168212890625,1.0,1.0,0.0,0.44,0.45846217922711124,68,120,11,-1,-1,0.0
stage1a_single_agent_tiny,1,3942,35,1,100,100,2,0,-11.121814727783203,1.0,1.0,0.0,0.52,0.42273509720883645,48,120,67,-1,-1,0.0
stage1a_single_agent_tiny,1,4062,36,1,100,100,2,0,-19.255172729492188,0.0,0.0,0.0,0.36,0.5152182145044207,70,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,4182,37,1,100,100,2,0,-17.778106689453125,0.0,0.0,0.0,0.28,0.48514484411183123,59,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,4302,38,1,100,100,2,0,-8.023768424987793,1.0,1.0,0.0,0.4,0.4386574267603767,83,120,4,-1,-1,0.0
stage1a_single_agent_tiny,1,4422,39,1,100,100,2,0,-14.702535629272461,0.0,0.0,0.0,0.4,0.506476176046029,80,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,4542,40,1,100,100,2,0,-11.366756439208984,1.0,1.0,0.0,0.36,0.6315249302928957,77,120,118,-1,-1,0.0
stage1a_single_agent_tiny,1,4621,41,1,100,100,2,0,4.566047191619873,2.0,2.0,0.0,0.2,0.4674036651908691,47,79,37,-1,-1,0.0
stage1a_single_agent_tiny,1,4741,42,1,100,100,2,0,-9.926307678222656,1.0,1.0,0.0,0.32,0.5992637481579247,87,120,89,-1,-1,0.0
stage1a_single_agent_tiny,1,4861,43,1,100,100,2,0,-14.177128791809082,1.0,1.0,0.0,0.36,0.5628395773897258,58,120,10,-1,-1,0.0
stage1a_single_agent_tiny,1,4981,44,1,100,100,2,0,-9.570575714111328,1.0,1.0,0.0,0.32,0.5589414717319111,74,120,60,-1,-1,0.0
stage1a_single_agent_tiny,1,5091,45,1,100,100,2,0,39.20117950439453,2.0,2.0,1.0,0.4,0.500341945844279,53,110,34,34,0,0.00909090909090909
stage1a_single_agent_tiny,1,5170,46,1,100,100,2,0,0.1123661994934082,2.0,2.0,0.0,0.36,0.41123671944052737,40,79,14,-1,-1,0.0
stage1a_single_agent_tiny,1,5290,47,1,100,100,2,0,-14.584775924682617,1.0,1.0,0.0,0.28,0.6767719384360438,61,120,85,-1,-1,0.0
stage1a_single_agent_tiny,1,5382,48,1,100,100,2,0,37.51614761352539,2.0,2.0,1.0,0.36,0.5746617738610518,69,92,53,53,0,0.010869565217391304
stage1a_single_agent_tiny,1,5502,49,1,100,100,2,0,-5.223562240600586,1.0,1.0,0.0,0.36,0.49983379322802646,65,120,101,-1,-1,0.0
stage1a_single_agent_tiny,1,5586,50,1,100,100,2,0,-1.4897122383117676,2.0,2.0,0.0,0.36,0.5436998316387568,56,84,64,-1,-1,0.0
stage1a_single_agent_tiny,1,5706,51,1,100,100,2,0,12.797731399536133,1.0,1.0,1.0,0.44,0.5418105740022535,72,120,49,49,0,0.008333333333333333
stage1a_single_agent_tiny,1,5826,52,1,100,100,2,0,-9.752771377563477,1.0,1.0,0.0,0.32,0.5495521171028183,74,120,13,-1,-1,0.0
stage1a_single_agent_tiny,1,5946,53,1,100,100,2,0,20.628955841064453,1.0,1.0,1.0,0.4,0.4332343352376483,59,120,112,112,0,0.008333333333333333
stage1a_single_agent_tiny,1,6066,54,1,100,100,2,0,-16.098705291748047,0.0,0.0,0.0,0.32,0.5404558555766319,79,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,6186,55,1,100,100,2,0,-5.639406204223633,1.0,1.0,0.0,0.4,0.5059745792221899,71,120,48,-1,-1,0.0
stage1a_single_agent_tiny,1,6306,56,1,100,100,2,0,-11.330475807189941,1.0,1.0,0.0,0.4,0.5226220890957242,76,120,62,-1,-1,0.0
stage1a_single_agent_tiny,1,6426,57,1,100,100,2,0,-5.938932418823242,0.0,0.0,0.0,0.28,0.6416572902041177,72,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,6546,58,1,100,100,2,0,-15.978211402893066,1.0,1.0,0.0,0.4,0.5078000031004194,78,120,120,-1,-1,0.0
stage1a_single_agent_tiny,1,6666,59,1,100,100,2,0,-9.641983985900879,1.0,1.0,0.0,0.36,0.4530732942512259,60,120,8,-1,-1,0.0
stage1a_single_agent_tiny,1,6785,60,1,100,100,2,0,29.845914840698242,2.0,2.0,1.0,0.44,0.4021957464390943,67,119,33,33,0,0.008403361344537815
stage1a_single_agent_tiny,1,6905,61,1,100,100,2,0,-12.43403148651123,1.0,1.0,0.0,0.48,0.36478322648326866,74,120,27,-1,-1,0.0
stage1a_single_agent_tiny,1,7025,62,1,100,100,2,0,-3.6858394145965576,1.0,1.0,0.0,0.32,0.5338254512830948,71,120,16,-1,-1,0.0
stage1a_single_agent_tiny,1,7145,63,1,100,100,2,0,-8.264630317687988,1.0,1.0,0.0,0.24,0.490777325356612,56,120,9,-1,-1,0.0
stage1a_single_agent_tiny,1,7205,64,1,100,100,2,0,10.81467056274414,2.0,2.0,0.0,0.2,0.5507562353120495,41,60,5,-1,-1,0.0
stage1a_single_agent_tiny,1,7325,65,1,100,100,2,0,-20.751449584960938,0.0,0.0,0.0,0.32,0.5414740094915033,63,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,7353,66,1,100,100,2,0,14.355636596679688,2.0,2.0,0.0,0.32,0.2746545068387474,18,28,5,-1,-1,0.0
stage1a_single_agent_tiny,1,7473,67,1,100,100,2,0,-11.469511985778809,1.0,1.0,0.0,0.28,0.5251781223380628,80,120,73,-1,-1,0.0
stage1a_single_agent_tiny,1,7593,68,1,100,100,2,0,-12.313685417175293,1.0,1.0,0.0,0.52,0.4682089575721572,73,120,112,-1,-1,0.0
stage1a_single_agent_tiny,1,7713,69,1,100,100,2,0,-14.424564361572266,0.0,0.0,0.0,0.36,0.4101868161233142,59,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,7814,70,1,100,100,2,0,2.967825174331665,2.0,2.0,0.0,0.36,0.5525687322825065,61,101,94,-1,-1,0.0
stage1a_single_agent_tiny,1,7934,71,1,100,100,2,0,-5.328039169311523,1.0,1.0,0.0,0.36,0.49572805400627357,64,120,7,-1,-1,0.0
stage1a_single_agent_tiny,1,8054,72,1,100,100,2,0,-0.6565147042274475,1.0,1.0,0.0,0.44,0.439073797458938,79,120,15,-1,-1,0.0
stage1a_single_agent_tiny,1,8174,73,1,100,100,2,0,-7.1210408210754395,0.0,0.0,0.0,0.24,0.5775570412331338,68,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8294,74,1,100,100,2,0,-17.264799118041992,0.0,0.0,0.0,0.44,0.47724031584706,61,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,8366,75,1,100,100,2,0,13.824599266052246,2.0,2.0,0.0,0.28,0.5420000836990463,32,72,26,-1,-1,0.0
stage1a_single_agent_tiny,1,8486,76,1,100,100,2,0,-6.752443313598633,1.0,1.0,0.0,0.36,0.49060158195594944,70,120,2,-1,-1,0.0
stage1a_single_agent_tiny,1,8538,77,1,100,100,2,0,44.00693893432617,2.0,2.0,1.0,0.32,0.48123063354824597,34,52,9,9,0,0.019230769230769232
stage1a_single_agent_tiny,1,8658,78,1,100,100,2,0,-13.021814346313477,1.0,1.0,0.0,0.16,0.628675310104154,70,120,2,-1,-1,0.0
stage1a_single_agent_tiny,1,8778,79,1,100,100,2,0,-3.729689121246338,1.0,1.0,0.0,0.36,0.5614978775789495,69,120,55,-1,-1,0.0
stage1a_single_agent_tiny,1,8898,80,1,100,100,2,0,-8.4890718460083,0.0,0.0,0.0,0.44,0.45030763811664654,74,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9018,81,1,100,100,2,0,-8.043801307678223,1.0,1.0,0.0,0.4,0.49042150103584087,52,120,72,-1,-1,0.0
stage1a_single_agent_tiny,1,9138,82,1,100,100,2,0,26.23635482788086,1.0,1.0,1.0,0.4,0.45353781039981794,70,120,10,10,0,0.008333333333333333
stage1a_single_agent_tiny,1,9258,83,1,100,100,2,0,-6.689116477966309,1.0,1.0,0.0,0.36,0.5001932812136753,66,120,46,-1,-1,0.0
stage1a_single_agent_tiny,1,9378,84,1,100,100,2,0,-2.062774896621704,1.0,1.0,0.0,0.4,0.5231261030615618,68,120,43,-1,-1,0.0
stage1a_single_agent_tiny,1,9498,85,1,100,100,2,0,-8.474865913391113,0.0,0.0,0.0,0.36,0.4028352978930343,55,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,9606,86,1,100,100,2,0,28.228221893310547,2.0,2.0,1.0,0.44,0.4286073454250409,54,108,88,88,0,0.009259259259259259
stage1a_single_agent_tiny,1,9665,87,1,100,100,2,0,1.8386231660842896,2.0,2.0,0.0,0.24,0.5374199415920144,41,59,28,-1,-1,0.0
stage1a_single_agent_tiny,1,9785,88,1,100,100,2,0,0.7481939792633057,1.0,1.0,0.0,0.32,0.4702617258396155,57,120,29,-1,-1,0.0
