stage,stage_index,global_step,episode,n_agents,width,height,n_targets,n_obstacles,pheromone_enabled,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,swarm_efficiency
stage1a_single_agent_tiny,1,17280,144,1,100,100,2,0,False,-1.2455565929412842,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17400,145,1,100,100,2,0,False,-1.1190828084945679,0.0,0.0,0.0,0.16,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17520,146,1,100,100,2,0,False,-1.1798440217971802,0.0,0.0,0.0,0.16,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17640,147,1,100,100,2,0,False,-1.179807186126709,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17760,148,1,100,100,2,0,False,-1.1606181859970093,0.0,0.0,0.0,0.16,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,17880,149,1,100,100,2,0,False,-5.6059370040893555,0.0,0.0,0.0,0.28,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18000,150,1,100,100,2,0,False,-3.971008777618408,0.0,0.0,0.0,0.28,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18120,151,1,100,100,2,0,False,-10.400426864624023,0.0,0.0,0.0,0.24,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18240,152,1,100,100,2,0,False,-2.6665496826171875,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18360,153,1,100,100,2,0,False,18.331777572631836,3.0,3.0,0.0,0.12,0.0,0,120,32,-1,-1,0.0
stage1a_single_agent_tiny,1,18480,154,1,100,100,2,0,False,-2.802370548248291,0.0,0.0,0.0,0.24,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18600,155,1,100,100,2,0,False,3.652971029281616,1.0,1.0,0.0,0.08,0.0,0,120,4,-1,-1,0.0
stage1a_single_agent_tiny,1,18720,156,1,100,100,2,0,False,-6.8379082679748535,0.0,0.0,0.0,0.32,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18840,157,1,100,100,2,0,False,-8.221288681030273,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,18960,158,1,100,100,2,0,False,40.78096389770508,3.0,3.0,1.0,0.24,0.0,0,120,5,5,0,0.008333333333333333
stage1a_single_agent_tiny,1,19080,159,1,100,100,2,0,False,-2.580018997192383,0.0,0.0,0.0,0.24,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19200,160,1,100,100,2,0,False,-2.774782180786133,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19320,161,1,100,100,2,0,False,-4.142228126525879,0.0,0.0,0.0,0.2,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19440,162,1,100,100,2,0,False,33.95992660522461,1.0,1.0,1.0,0.2,0.0,0,120,86,86,0,0.008333333333333333
stage1a_single_agent_tiny,1,19560,163,1,100,100,2,0,False,-7.2616496086120605,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19680,164,1,100,100,2,0,False,-2.514601707458496,0.0,0.0,0.0,0.32,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19800,165,1,100,100,2,0,False,-6.947742462158203,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,19920,166,1,100,100,2,0,False,-2.6399989128112793,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,20040,167,1,100,100,2,0,False,-1.0702637434005737,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,20160,168,1,100,100,2,0,False,5.409467697143555,1.0,1.0,0.0,0.2,0.0,0,120,106,-1,-1,0.0
stage1a_single_agent_tiny,1,20280,169,1,100,100,2,0,False,-1.2178480625152588,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,20400,170,1,100,100,2,0,False,-1.158108115196228,0.0,0.0,0.0,0.08,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,20520,171,1,100,100,2,0,False,-1.2187429666519165,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,20640,172,1,100,100,2,0,False,-2.859999179840088,0.0,0.0,0.0,0.12,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,20760,173,1,100,100,2,0,False,-1.2078781127929688,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
stage1a_single_agent_tiny,1,20880,174,1,100,100,2,0,False,-1.2414168119430542,0.0,0.0,0.0,0.04,0.0,0,120,-1,-1,-1,0.0
