stage,stage_index,stage_attempt,global_step,episode,n_agents,width,height,n_targets,n_obstacles,mean_episode_reward,food_discovered,food_picked_up,food_retrieved,exploration_coverage,pheromone_usage,pheromone_deposit_events,food_source_respawns,food_units_remaining,episode_length,first_pickup_step,first_delivery_step,pickup_to_delivery_latency,delivery_conversion,swarm_efficiency
stage1a_single_agent_miniscule,1,1,943,15,1,50,50,1,0,189.891357421875,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,96,93,93,0,1.0,0.041666666666666664
stage1a_single_agent_miniscule,1,1,1044,16,1,50,50,1,0,190.84036254882812,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,101,98,98,0,1.0,0.039603960396039604
stage1a_single_agent_miniscule,1,1,1064,17,1,50,50,1,0,191.28872680664062,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,20,1,1,0,1.0,0.2
stage1a_single_agent_miniscule,1,1,1098,18,1,50,50,1,0,190.43438720703125,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,34,31,31,0,1.0,0.11764705882352941
stage1a_single_agent_miniscule,1,1,1102,19,1,50,50,1,0,191.7220001220703,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,1.0
stage1a_single_agent_miniscule,1,1,1222,20,1,50,50,1,0,92.30735778808594,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,80,80,0,1.0,0.016666666666666666
stage1a_single_agent_miniscule,1,1,1342,21,1,50,50,1,0,-4.860007286071777,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,1462,22,1,50,50,1,0,-2.628793478012085,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,1581,23,1,50,50,1,0,189.64730834960938,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,119,116,116,0,1.0,0.03361344537815126
stage1a_single_agent_miniscule,1,1,1624,24,1,50,50,1,0,189.31744384765625,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,43,40,40,0,1.0,0.09302325581395349
stage1a_single_agent_miniscule,1,1,1744,25,1,50,50,1,0,43.71660232543945,1.0,1.0,1.0,0.3333333333333333,0.0,0,0,3,120,91,91,0,1.0,0.008333333333333333
stage1a_single_agent_miniscule,1,1,1862,26,1,50,50,1,0,188.83657836914062,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,118,114,114,0,1.0,0.03389830508474576
stage1a_single_agent_miniscule,1,1,1912,27,1,50,50,1,0,191.06478881835938,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,50,47,47,0,1.0,0.08
stage1a_single_agent_miniscule,1,1,1926,28,1,50,50,1,0,191.39199829101562,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,14,11,11,0,1.0,0.2857142857142857
stage1a_single_agent_miniscule,1,1,1930,29,1,50,50,1,0,192.01199340820312,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,1.0
stage1a_single_agent_miniscule,1,1,1953,30,1,50,50,1,0,191.28811645507812,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,23,18,18,0,1.0,0.17391304347826086
stage1a_single_agent_miniscule,1,1,2073,31,1,50,50,1,0,-3.249770402908325,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,2149,32,1,50,50,1,0,190.07794189453125,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,76,73,73,0,1.0,0.05263157894736842
stage1a_single_agent_miniscule,1,1,2221,33,1,50,50,1,0,189.35467529296875,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,72,68,68,0,1.0,0.05555555555555555
stage1a_single_agent_miniscule,1,1,2341,34,1,50,50,1,0,91.0347900390625,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,83,83,0,1.0,0.016666666666666666
stage1a_single_agent_miniscule,1,1,2443,35,1,50,50,1,0,188.68191528320312,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,102,99,99,0,1.0,0.0392156862745098
stage1a_single_agent_miniscule,1,1,2563,36,1,50,50,1,0,-4.280004978179932,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,2683,37,1,50,50,1,0,-5.195292949676514,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,2803,38,1,50,50,1,0,-3.2321202754974365,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,2923,39,1,50,50,1,0,-3.4063758850097656,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,3043,40,1,50,50,1,0,-4.196544170379639,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,3163,41,1,50,50,1,0,-3.03884220123291,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,3283,42,1,50,50,1,0,45.40176010131836,1.0,1.0,1.0,0.4444444444444444,0.0,0,0,3,120,109,109,0,1.0,0.008333333333333333
stage1a_single_agent_miniscule,1,1,3337,43,1,50,50,1,0,190.85281372070312,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,54,51,51,0,1.0,0.07407407407407407
stage1a_single_agent_miniscule,1,1,3372,44,1,50,50,1,0,190.93768310546875,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,35,29,29,0,1.0,0.11428571428571428
stage1a_single_agent_miniscule,1,1,3452,45,1,50,50,1,0,190.49374389648438,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,80,77,77,0,1.0,0.05
stage1a_single_agent_miniscule,1,1,3500,46,1,50,50,1,0,191.39883422851562,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,48,42,42,0,1.0,0.08333333333333333
stage1a_single_agent_miniscule,1,1,3620,47,1,50,50,1,0,-3.2699358463287354,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,3696,48,1,50,50,1,0,189.22018432617188,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,76,73,73,0,1.0,0.05263157894736842
stage1a_single_agent_miniscule,1,1,3700,49,1,50,50,1,0,192.02200317382812,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,1.0
stage1a_single_agent_miniscule,1,1,3713,50,1,50,50,1,0,191.64401245117188,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,13,8,8,0,1.0,0.3076923076923077
stage1a_single_agent_miniscule,1,1,3833,51,1,50,50,1,0,-3.6690473556518555,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,3953,52,1,50,50,1,0,-5.308897495269775,0.0,0.0,0.0,0.2222222222222222,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,4070,53,1,50,50,1,0,188.54949951171875,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,117,104,104,0,1.0,0.03418803418803419
stage1a_single_agent_miniscule,1,1,4189,54,1,50,50,1,0,189.3935546875,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,119,114,114,0,1.0,0.03361344537815126
stage1a_single_agent_miniscule,1,1,4309,55,1,50,50,1,0,-3.1878550052642822,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,4429,56,1,50,50,1,0,-3.2770957946777344,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,4549,57,1,50,50,1,0,-2.9276371002197266,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,4669,58,1,50,50,1,0,-4.703802585601807,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,4777,59,1,50,50,1,0,189.55430603027344,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,108,105,105,0,1.0,0.037037037037037035
stage1a_single_agent_miniscule,1,1,4897,60,1,50,50,1,0,42.91890335083008,1.0,1.0,1.0,0.4444444444444444,0.0,0,0,3,120,31,31,0,1.0,0.008333333333333333
stage1a_single_agent_miniscule,1,1,5017,61,1,50,50,1,0,-4.169487953186035,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,5137,62,1,50,50,1,0,-2.210977792739868,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,5257,63,1,50,50,1,0,140.07586669921875,3.0,3.0,3.0,0.3333333333333333,0.0,0,0,1,120,35,35,0,1.0,0.025
stage1a_single_agent_miniscule,1,1,5377,64,1,50,50,1,0,-3.884212017059326,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,5445,65,1,50,50,1,0,189.12326049804688,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,68,65,65,0,1.0,0.058823529411764705
stage1a_single_agent_miniscule,1,1,5476,66,1,50,50,1,0,191.51171875,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,31,28,28,0,1.0,0.12903225806451613
stage1a_single_agent_miniscule,1,1,5572,67,1,50,50,1,0,188.38558959960938,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,96,93,93,0,1.0,0.041666666666666664
stage1a_single_agent_miniscule,1,1,5647,68,1,50,50,1,0,190.72781372070312,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,75,70,70,0,1.0,0.05333333333333334
stage1a_single_agent_miniscule,1,1,5766,69,1,50,50,1,0,189.08566284179688,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,119,116,116,0,1.0,0.03361344537815126
stage1a_single_agent_miniscule,1,1,5780,70,1,50,50,1,0,191.74395751953125,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,14,11,11,0,1.0,0.2857142857142857
stage1a_single_agent_miniscule,1,1,5844,71,1,50,50,1,0,190.3564453125,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,64,61,61,0,1.0,0.0625
stage1a_single_agent_miniscule,1,1,5891,72,1,50,50,1,0,190.21621704101562,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,47,44,44,0,1.0,0.0851063829787234
stage1a_single_agent_miniscule,1,1,6011,73,1,50,50,1,0,-6.5162835121154785,0.0,0.0,0.0,0.4444444444444444,0.0,0,0,4,120,-1,-1,-1,0.0,0.0
stage1a_single_agent_miniscule,1,1,6015,74,1,50,50,1,0,191.71200561523438,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,1.0
stage1a_single_agent_miniscule,1,1,6135,75,1,50,50,1,0,186.75167846679688,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,120,63,63,0,1.0,0.03333333333333333
stage1a_single_agent_miniscule,1,1,6203,76,1,50,50,1,0,188.23963928222656,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,68,65,65,0,1.0,0.058823529411764705
stage1a_single_agent_miniscule,1,1,6278,77,1,50,50,1,0,188.62420654296875,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,75,47,47,0,1.0,0.05333333333333334
stage1a_single_agent_miniscule,1,1,6341,78,1,50,50,1,0,189.24728393554688,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,63,35,35,0,1.0,0.06349206349206349
stage1a_single_agent_miniscule,1,1,6363,79,1,50,50,1,0,190.5162353515625,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,22,19,19,0,1.0,0.18181818181818182
stage1a_single_agent_miniscule,1,1,6387,80,1,50,50,1,0,191.75820922851562,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,24,21,21,0,1.0,0.16666666666666666
stage1a_single_agent_miniscule,1,1,6449,81,1,50,50,1,0,188.60299682617188,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,62,37,37,0,1.0,0.06451612903225806
stage1a_single_agent_miniscule,1,1,6470,82,1,50,50,1,0,190.49737548828125,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,21,18,18,0,1.0,0.19047619047619047
stage1a_single_agent_miniscule,1,1,6507,83,1,50,50,1,0,189.5163116455078,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,37,11,11,0,1.0,0.10810810810810811
stage1a_single_agent_miniscule,1,1,6530,84,1,50,50,1,0,190.5023956298828,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,23,20,20,0,1.0,0.17391304347826086
stage1a_single_agent_miniscule,1,1,6561,85,1,50,50,1,0,190.01284790039062,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,31,28,28,0,1.0,0.12903225806451613
stage1a_single_agent_miniscule,1,1,6681,86,1,50,50,1,0,89.64088439941406,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,24,24,0,1.0,0.016666666666666666
stage1a_single_agent_miniscule,1,1,6734,87,1,50,50,1,0,189.17868041992188,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,53,50,50,0,1.0,0.07547169811320754
stage1a_single_agent_miniscule,1,1,6785,88,1,50,50,1,0,189.20716857910156,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,51,25,25,0,1.0,0.0784313725490196
stage1a_single_agent_miniscule,1,1,6814,89,1,50,50,1,0,190.4966583251953,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,29,26,26,0,1.0,0.13793103448275862
stage1a_single_agent_miniscule,1,1,6835,90,1,50,50,1,0,190.73760986328125,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,21,18,18,0,1.0,0.19047619047619047
stage1a_single_agent_miniscule,1,1,6873,91,1,50,50,1,0,189.37893676757812,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,38,35,35,0,1.0,0.10526315789473684
stage1a_single_agent_miniscule,1,1,6920,92,1,50,50,1,0,189.70277404785156,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,47,44,44,0,1.0,0.0851063829787234
stage1a_single_agent_miniscule,1,1,6936,93,1,50,50,1,0,191.04774475097656,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,16,13,13,0,1.0,0.25
stage1a_single_agent_miniscule,1,1,6940,94,1,50,50,1,0,191.71200561523438,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,1.0
stage1a_single_agent_miniscule,1,1,7019,95,1,50,50,1,0,186.9970703125,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,79,28,28,0,1.0,0.05063291139240506
stage1a_single_agent_miniscule,1,1,7057,96,1,50,50,1,0,189.22862243652344,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,38,35,35,0,1.0,0.10526315789473684
stage1a_single_agent_miniscule,1,1,7113,97,1,50,50,1,0,188.6001739501953,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,56,28,28,0,1.0,0.07142857142857142
stage1a_single_agent_miniscule,1,1,7158,98,1,50,50,1,0,189.00819396972656,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,45,20,20,0,1.0,0.08888888888888889
stage1a_single_agent_miniscule,1,1,7189,99,1,50,50,1,0,189.73178100585938,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,31,28,28,0,1.0,0.12903225806451613
stage1a_single_agent_miniscule,1,1,7236,100,1,50,50,1,0,189.01234436035156,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,47,44,44,0,1.0,0.0851063829787234
stage1a_single_agent_miniscule,1,1,7293,101,1,50,50,1,0,188.9261474609375,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,57,29,29,0,1.0,0.07017543859649122
stage1a_single_agent_miniscule,1,1,7352,102,1,50,50,1,0,188.1678924560547,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,59,35,35,0,1.0,0.06779661016949153
stage1a_single_agent_miniscule,1,1,7426,103,1,50,50,1,0,188.6322021484375,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,74,49,49,0,1.0,0.05405405405405406
stage1a_single_agent_miniscule,1,1,7475,104,1,50,50,1,0,189.23944091796875,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,49,23,23,0,1.0,0.08163265306122448
stage1a_single_agent_miniscule,1,1,7595,105,1,50,50,1,0,88.33804321289062,2.0,2.0,2.0,0.4444444444444444,0.0,0,0,2,120,35,35,0,1.0,0.016666666666666666
stage1a_single_agent_miniscule,1,1,7636,106,1,50,50,1,0,189.54415893554688,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,41,16,16,0,1.0,0.0975609756097561
stage1a_single_agent_miniscule,1,1,7651,107,1,50,50,1,0,191.20835876464844,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,15,12,12,0,1.0,0.26666666666666666
stage1a_single_agent_miniscule,1,1,7771,108,1,50,50,1,0,137.80543518066406,3.0,3.0,3.0,0.4444444444444444,0.0,0,0,1,120,25,25,0,1.0,0.025
stage1a_single_agent_miniscule,1,1,7793,109,1,50,50,1,0,190.48590087890625,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,22,19,19,0,1.0,0.18181818181818182
stage1a_single_agent_miniscule,1,1,7817,110,1,50,50,1,0,190.7516326904297,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,24,21,21,0,1.0,0.16666666666666666
stage1a_single_agent_miniscule,1,1,7826,111,1,50,50,1,0,191.28585815429688,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,9,6,6,0,1.0,0.4444444444444444
stage1a_single_agent_miniscule,1,1,7879,112,1,50,50,1,0,188.2540283203125,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,53,27,27,0,1.0,0.07547169811320754
stage1a_single_agent_miniscule,1,1,7900,113,1,50,50,1,0,190.97518920898438,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,21,1,1,0,1.0,0.19047619047619047
stage1a_single_agent_miniscule,1,1,7947,114,1,50,50,1,0,189.44284057617188,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,47,19,19,0,1.0,0.0851063829787234
stage1a_single_agent_miniscule,1,1,7958,115,1,50,50,1,0,191.52198791503906,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,11,8,8,0,1.0,0.36363636363636365
stage1a_single_agent_miniscule,1,1,8067,116,1,50,50,1,0,186.2066650390625,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,109,1,1,0,1.0,0.03669724770642202
stage1a_single_agent_miniscule,1,1,8119,117,1,50,50,1,0,189.5016326904297,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,52,24,24,0,1.0,0.07692307692307693
stage1a_single_agent_miniscule,1,1,8149,118,1,50,50,1,0,189.72308349609375,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,30,27,27,0,1.0,0.13333333333333333
stage1a_single_agent_miniscule,1,1,8229,119,1,50,50,1,0,187.7699737548828,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,80,28,28,0,1.0,0.05
stage1a_single_agent_miniscule,1,1,8250,120,1,50,50,1,0,190.53765869140625,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,21,18,18,0,1.0,0.19047619047619047
stage1a_single_agent_miniscule,1,1,8254,121,1,50,50,1,0,191.4720001220703,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,1.0
stage1a_single_agent_miniscule,1,1,8313,122,1,50,50,1,0,188.72610473632812,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,59,32,32,0,1.0,0.06779661016949153
stage1a_single_agent_miniscule,1,1,8345,123,1,50,50,1,0,190.27008056640625,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,32,29,29,0,1.0,0.125
stage1a_single_agent_miniscule,1,1,8396,124,1,50,50,1,0,188.8049774169922,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,51,24,24,0,1.0,0.0784313725490196
stage1a_single_agent_miniscule,1,1,8426,125,1,50,50,1,0,190.754150390625,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,30,27,27,0,1.0,0.13333333333333333
stage1a_single_agent_miniscule,1,1,8459,126,1,50,50,1,0,189.96981811523438,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,33,30,30,0,1.0,0.12121212121212122
stage1a_single_agent_miniscule,1,1,8542,127,1,50,50,1,0,187.0525665283203,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,83,31,31,0,1.0,0.04819277108433735
stage1a_single_agent_miniscule,1,1,8552,128,1,50,50,1,0,191.28741455078125,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,10,7,7,0,1.0,0.4
stage1a_single_agent_miniscule,1,1,8587,129,1,50,50,1,0,190.0166473388672,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,35,32,32,0,1.0,0.11428571428571428
stage1a_single_agent_miniscule,1,1,8620,130,1,50,50,1,0,189.47470092773438,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,33,30,30,0,1.0,0.12121212121212122
stage1a_single_agent_miniscule,1,1,8673,131,1,50,50,1,0,189.56053161621094,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,53,50,50,0,1.0,0.07547169811320754
stage1a_single_agent_miniscule,1,1,8704,132,1,50,50,1,0,189.6776885986328,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,31,28,28,0,1.0,0.12903225806451613
stage1a_single_agent_miniscule,1,1,8772,133,1,50,50,1,0,188.74472045898438,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,68,40,40,0,1.0,0.058823529411764705
stage1a_single_agent_miniscule,1,1,8789,134,1,50,50,1,0,191.0360565185547,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,17,14,14,0,1.0,0.23529411764705882
stage1a_single_agent_miniscule,1,1,8793,135,1,50,50,1,0,191.72073364257812,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,1.0
stage1a_single_agent_miniscule,1,1,8847,136,1,50,50,1,0,189.04063415527344,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,54,28,28,0,1.0,0.07407407407407407
stage1a_single_agent_miniscule,1,1,8851,137,1,50,50,1,0,191.96200561523438,4.0,4.0,4.0,0.1111111111111111,0.0,0,0,0,4,1,1,0,1.0,1.0
stage1a_single_agent_miniscule,1,1,8890,138,1,50,50,1,0,190.37841796875,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,39,15,15,0,1.0,0.10256410256410256
stage1a_single_agent_miniscule,1,1,8918,139,1,50,50,1,0,189.9539337158203,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,28,25,25,0,1.0,0.14285714285714285
stage1a_single_agent_miniscule,1,1,8975,140,1,50,50,1,0,187.73348999023438,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,57,31,31,0,1.0,0.07017543859649122
stage1a_single_agent_miniscule,1,1,9017,141,1,50,50,1,0,189.86485290527344,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,42,15,15,0,1.0,0.09523809523809523
stage1a_single_agent_miniscule,1,1,9048,142,1,50,50,1,0,189.74954223632812,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,31,28,28,0,1.0,0.12903225806451613
stage1a_single_agent_miniscule,1,1,9079,143,1,50,50,1,0,189.698486328125,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,31,28,28,0,1.0,0.12903225806451613
stage1a_single_agent_miniscule,1,1,9088,144,1,50,50,1,0,191.49107360839844,4.0,4.0,4.0,0.2222222222222222,0.0,0,0,0,9,6,6,0,1.0,0.4444444444444444
stage1a_single_agent_miniscule,1,1,9099,145,1,50,50,1,0,191.26197814941406,4.0,4.0,4.0,0.3333333333333333,0.0,0,0,0,11,7,7,0,1.0,0.36363636363636365
stage1a_single_agent_miniscule,1,1,9184,146,1,50,50,1,0,187.63909912109375,4.0,4.0,4.0,0.4444444444444444,0.0,0,0,0,85,59,59,0,1.0,0.047058823529411764
